gene,pu_score,pu_rank,label,is_lcgene_gene,is_val_gene,is_query_gene,pu_novel_candidate
POU2AF1,0.8573999999999994,518,0,False,False,False,True
GCLC,0.8572333333333342,519,1,True,False,False,False
AURKA,0.8568999999999994,520,0,False,False,False,True
STYK1,0.856666666666667,521,1,True,False,False,False
CXCL10,0.8561,522,0,False,False,False,True
CKAP2L,0.8560666666666656,523,0,False,False,False,True
SFTA3,0.8555999999999995,524,0,False,False,False,True
SLC46A2,0.8548333333333333,525,0,False,False,False,True
DHRS9,0.8548000000000002,526,0,False,True,False,True
COL4A4,0.8548,527,1,True,False,False,False
AGTR2,0.8546666666666662,528,0,False,False,False,True
KRT15,0.8544999999999991,529,0,False,False,False,True
PCOLCE2,0.8544333333333337,530,0,False,True,False,True
LAMA3,0.8544333333333327,531,0,False,False,False,True
STC1,0.8538666666666668,532,0,False,False,False,True
ZG16B,0.8538333333333329,533,0,False,False,False,True
CIT,0.8537333333333328,534,0,False,False,False,True
OLR1,0.8533000000000002,535,0,False,False,False,True
SFTPA1,0.8530666666666655,536,0,False,False,False,True
SFTPB,0.8528999999999992,537,0,False,False,False,True
MMP11,0.852833333333333,538,0,False,False,False,True
CD109,0.8527666666666663,539,0,False,False,False,True
PLA2G10,0.8527333333333336,540,0,False,True,False,True
DERL3,0.8526999999999995,541,0,False,False,False,True
FSTL4,0.8526000000000005,542,0,False,True,False,True
CD207,0.8524666666666665,543,0,False,True,False,True
NGFR,0.8524333333333332,544,0,False,True,False,True
SULT1C2,0.852366666666666,545,0,False,False,False,True
TMED6,0.8523,546,0,False,True,False,True
PRODH,0.8516666666666666,547,0,False,False,False,True
LY6K,0.8515666666666668,548,0,False,True,False,True
PLA2G4A,0.8513333333333342,549,1,True,False,False,False
SPDEF,0.8513000000000002,550,0,False,False,False,True
CXCL6,0.8511666666666671,551,0,False,False,False,True
CD69,0.8509333333333335,552,0,False,True,False,True
ALOX5AP,0.8504333333333333,553,0,False,True,False,True
TNNC2,0.850433333333333,554,0,False,False,False,True
FOSL1,0.8502333333333327,555,1,True,True,False,False
FGL1,0.8497666666666663,556,0,False,True,False,False
CHIA,0.8496666666666665,557,0,False,False,False,False
SLC6A20,0.8489666666666664,558,0,False,False,False,False
SIGLEC12,0.8488666666666663,559,0,False,True,False,False
IL1RN,0.8486666666666662,560,0,False,False,False,False
CD79A,0.8485999999999998,561,0,False,False,False,False
C16ORF89,0.8484000000000002,562,0,False,False,False,False
KIF12,0.8481999999999995,563,0,False,False,False,False
C2CD4A,0.8475666666666664,564,0,False,False,False,False
APOH,0.8473666666666659,565,0,False,False,False,False
SLC26A9,0.8473333333333332,566,0,False,False,False,False
CLIC5,0.8472333333333337,567,0,False,False,False,False
BAMBI,0.8471999999999996,568,0,False,True,False,False
TP63,0.8470666666666673,569,1,True,False,False,False
FCN3,0.8468999999999991,570,0,False,False,False,False
MUC15,0.8463999999999998,571,0,False,False,False,False
CDCA2,0.8463666666666666,572,0,False,True,False,False
IL11,0.8459666666666665,573,1,True,False,False,False
LAMC2,0.8454666666666669,574,0,False,False,False,False
LIF,0.8452666666666663,575,0,False,False,False,False
C5,0.8452333333333333,576,1,True,False,False,False
C4BPB,0.8451333333333328,577,0,False,True,False,False
F3,0.8448666666666664,578,0,False,False,False,False
CXCL9,0.8441333333333327,579,0,False,False,False,False
CACNG4,0.843033333333333,580,0,False,False,False,False
IL23A,0.8425333333333342,581,1,True,False,False,False
TUBB2B,0.8422333333333339,582,0,False,False,False,False
IRX3,0.8421666666666667,583,0,False,False,False,False
LY6D,0.8414666666666666,584,0,False,False,False,False
EFHD1,0.8413999999999997,585,0,False,False,False,False
RSAD2,0.8412000000000005,586,0,False,False,False,False
PRDM16,0.8403666666666674,587,1,True,False,False,False
PGC,0.8397999999999999,588,0,False,False,False,False
CXCL17,0.8393666666666658,589,0,False,False,False,False
ABCA3,0.8393333333333333,590,0,False,False,False,False
EDN2,0.839333333333333,591,0,False,False,False,False
MASP1,0.8393,592,1,True,False,False,False
S100A14,0.8392333333333328,593,0,False,True,False,False
TNF,0.8388000000000002,594,1,True,True,False,False
FZD10,0.8385000000000006,595,0,False,False,False,False
AKAP12,0.8383333333333333,596,0,False,True,False,False
NGEF,0.8382333333333333,597,0,False,False,False,False
ATP13A4,0.8381666666666665,598,0,False,False,False,False
TPPP3,0.8378999999999999,599,0,False,False,False,False
GJB3,0.8377333333333328,600,0,False,False,False,False
CYP27B1,0.837433333333334,601,1,True,False,False,False
ST6GALNAC1,0.8369999999999999,602,0,False,True,False,False
HPN,0.8368666666666665,603,0,False,True,False,False
MACC1,0.8367333333333332,604,0,False,False,False,False
SPRR1B,0.8365666666666662,605,0,False,False,False,False
GADD45G,0.8363333333333335,606,0,False,True,False,False
TEKT1,0.8359333333333335,607,0,False,False,False,False
LAMP3,0.8359000000000001,608,0,False,False,False,False
GAS1,0.8358666666666674,609,0,False,True,False,False
CHST9,0.8356666666666672,610,0,False,False,False,False
OASL,0.8356,611,0,False,False,False,False
LRRN1,0.8355999999999998,612,0,False,False,False,False
NOTUM,0.8354666666666669,613,0,False,False,False,False
B3GNT3,0.8354,614,0,False,False,False,False
CPXM1,0.8348999999999998,615,0,False,False,False,False
CYP1B1,0.8346999999999998,616,0,False,False,False,False
CDKN2B,0.8340000000000009,617,1,True,False,False,False
KIF20A,0.8338333333333334,618,0,False,False,False,False
CILP2,0.8337333333333338,619,0,False,False,False,False
CBS,0.833633333333333,620,0,False,False,False,False
CCL22,0.8336000000000006,621,1,True,True,False,False
NNAT,0.8335000000000005,622,1,True,False,False,False
RAP1GAP,0.8332999999999999,623,0,False,False,False,False
SOX18,0.833166666666667,624,1,True,True,False,False
SPINK5,0.8326666666666674,625,0,False,True,False,False
MAP1B,0.8324666666666667,626,0,False,False,False,False
CD27,0.8324666666666665,627,0,False,True,False,False
VNN1,0.8319333333333331,628,0,False,False,False,False
PGF,0.8319000000000006,629,1,True,False,False,False
ARL4D,0.8318333333333332,630,0,False,True,False,False
C1ORF116,0.8315666666666669,631,0,False,True,False,False
MCM10,0.8313333333333334,632,0,False,True,False,False
PIP,0.8312666666666658,633,0,False,False,False,False
SCGB2A1,0.8309999999999993,634,0,False,False,False,False
SYT8,0.8308333333333332,635,0,False,False,False,False
BMP7,0.8307999999999999,636,1,True,True,False,False
HOXA9,0.8305666666666671,637,1,True,False,False,False
CDCA7,0.8304999999999993,638,0,False,False,False,False
PALM3,0.8304666666666666,639,0,False,False,False,False
IFI44,0.8302000000000003,640,0,False,True,False,False
THBS4,0.8301999999999996,641,0,False,False,False,False
UPK1B,0.8299666666666669,642,0,False,False,False,False
SLC2A3,0.8295333333333329,643,0,False,False,False,False
RGS1,0.8290999999999993,644,0,False,False,False,False
GP2,0.8290333333333328,645,0,False,False,False,False
IRX2,0.8290000000000002,646,0,False,True,False,False
RSPO3,0.8289000000000002,647,0,False,False,False,False
MLPH,0.8287,648,0,False,True,False,False
CAPN8,0.8281333333333328,649,0,False,False,False,False
PLN,0.8275666666666665,650,0,False,False,False,False
KCNMB4,0.8272333333333332,651,0,False,False,False,False
ETV4,0.8268666666666679,652,1,True,False,False,False
SERPINE2,0.8260666666666668,653,0,False,False,False,False
CITED4,0.8256999999999994,654,0,False,False,False,False
KCNE4,0.8256666666666662,655,0,False,False,False,False
TTR,0.8255666666666672,656,0,False,False,False,False
SLC34A2,0.825433333333334,657,0,False,False,False,False
VCAN,0.8254333333333332,658,0,False,False,False,False
CD1A,0.8251999999999998,659,0,False,False,False,False
KIF15,0.825033333333333,660,0,False,False,False,False
ERN2,0.8243333333333336,661,0,False,False,False,False
FCRL5,0.8243000000000004,662,0,False,True,False,False
HSPA6,0.8239333333333335,663,0,False,True,False,False
SCNN1B,0.8239000000000004,664,0,False,False,False,False
ADAMDEC1,0.8238333333333338,665,0,False,False,False,False
GZMB,0.8238000000000002,666,0,False,False,False,False
BDKRB2,0.8229666666666668,667,0,False,False,False,False
VSIG1,0.8229666666666664,668,0,False,False,False,False
SEMA3B,0.8228666666666671,669,1,True,True,False,False
IRS2,0.8223999999999994,670,0,False,False,False,False
BMP2,0.8220000000000004,671,1,True,True,False,False
TM4SF19,0.8217333333333328,672,0,False,False,False,False
RHOV,0.8217000000000003,673,0,False,False,False,False
FOS,0.8214666666666657,674,0,False,False,False,False
FUT2,0.8213000000000006,675,1,True,False,False,False
SCG5,0.8209333333333337,676,0,False,False,False,False
GLDN,0.8208333333333333,677,0,False,False,False,False
HSD17B6,0.8205333333333329,678,0,False,False,False,False
PLA2G4F,0.8203666666666666,679,0,False,False,False,False
SPAG6,0.8201333333333335,680,0,False,False,False,False
SIX1,0.8199666666666671,681,0,False,False,False,False
SMOC1,0.8198999999999997,682,0,False,True,False,False
CAMK2N1,0.8194,683,0,False,True,False,False
CPE,0.8191333333333334,684,0,False,False,False,False
QPCT,0.8190666666666669,685,0,False,False,False,False
FLRT3,0.8187999999999996,686,0,False,True,False,False
GDF5,0.8186,687,0,False,False,False,False
SLC6A14,0.8185999999999993,688,0,False,False,False,False
PRR15L,0.8183333333333339,689,0,False,True,False,False
HLA-DRB6,0.8183000000000004,690,0,False,True,False,False
SDS,0.8182333333333331,691,0,False,False,False,False
CD24,0.8177666666666669,692,0,False,True,False,False
CYP4X1,0.8177666666666668,693,0,False,False,False,False
SLC5A1,0.8174000000000007,694,0,False,True,False,False
SYT7,0.8172666666666669,695,0,False,False,False,False
SKA1,0.8164000000000001,696,0,False,False,False,False
APLN,0.816366666666667,697,1,True,True,False,False
POF1B,0.8159333333333337,698,0,False,False,False,False
C2,0.8157999999999999,699,0,False,True,False,False
PAX9,0.8156999999999999,700,0,False,False,False,False
FAM3B,0.8154999999999998,701,0,False,False,False,False
PPP1R14C,0.8145666666666666,702,0,False,True,False,False
PER3,0.8143000000000002,703,0,False,False,False,False
TMPRSS2,0.8138666666666668,704,0,False,True,False,False
NPTX2,0.8137999999999999,705,0,False,False,False,False
CXCL11,0.8127666666666669,706,0,False,False,False,False
IFI27,0.8126000000000004,707,0,False,False,False,False
DIO2,0.8119666666666667,708,0,False,False,False,False
SHISA2,0.8118000000000001,709,0,False,True,False,False
DDIT4L,0.8116333333333337,710,0,False,False,False,False
HMGCS2,0.811566666666667,711,0,False,False,False,False
APOC1,0.8115000000000008,712,0,False,True,False,False
CDH2,0.8114999999999997,713,1,True,True,False,False
PRSS12,0.8113000000000002,714,0,False,False,False,False
BNIPL,0.8111666666666667,715,0,False,False,False,False
NR4A3,0.8109000000000003,716,0,False,False,False,False
MACROD2,0.8106333333333338,717,0,False,True,False,False
ITGBL1,0.810466666666666,718,0,False,False,False,False
NOS3,0.8103333333333339,719,0,False,False,False,False
TFCP2L1,0.8103000000000006,720,0,False,False,False,False
CADM3,0.8101000000000002,721,0,False,False,False,False
RGS2,0.8097999999999997,722,0,False,False,False,False
GFPT2,0.8094999999999997,723,0,False,False,False,False
GALNT3,0.809333333333334,724,1,True,False,False,False
SMPD3,0.8088666666666664,725,0,False,False,False,False
SLC44A4,0.8088333333333337,726,0,False,False,False,False
TLR8,0.8087666666666667,727,1,True,False,False,False
GINS1,0.8086666666666666,728,0,False,False,False,False
FABP6,0.8085333333333329,729,0,False,False,False,False
MYBPHL,0.8081666666666671,730,0,False,True,False,False
ATOH8,0.8080000000000003,731,0,False,False,False,False
CYP4F11,0.8079666666666666,732,0,False,False,False,False
GPX2,0.8079333333333331,733,0,False,False,False,False
SLC29A4,0.8078666666666673,734,0,False,False,False,False
ALDH1L1,0.8076333333333341,735,0,False,False,False,False
AQP1,0.807633333333333,736,0,False,False,False,False
LGR5,0.8076,737,0,False,True,False,False
CAPN13,0.8075999999999998,738,0,False,False,False,False
GAS2L2,0.8073000000000002,739,0,False,False,False,False
COL12A1,0.8073000000000001,740,0,False,False,False,False
ECEL1,0.8071666666666666,741,0,False,False,False,False
CHL1,0.8068666666666666,742,0,False,False,False,False
PLCXD3,0.8066333333333336,743,0,False,False,False,False
EPHB6,0.8065666666666671,744,0,False,False,False,False
SNTN,0.8062666666666665,745,0,False,False,False,False
PHLDA2,0.8061000000000009,746,0,False,False,False,False
RHCG,0.8058333333333342,747,0,False,True,False,False
LGR6,0.8056666666666664,748,0,False,False,False,False
COL9A2,0.8056000000000001,749,0,False,False,False,False
PTGIS,0.8053666666666672,750,0,False,False,False,False
KNDC1,0.8053666666666667,751,0,False,True,False,False
STK33,0.8048666666666677,752,1,True,False,False,False
CD300E,0.8046333333333341,753,0,False,True,False,False
TMEM59L,0.8039333333333339,754,0,False,False,False,False
HGD,0.8039333333333333,755,0,False,False,False,False
PDGFD,0.8036333333333339,756,0,False,False,False,False
BMP5,0.8029333333333332,757,0,False,True,False,False
KCNK5,0.8028666666666666,758,0,False,True,False,False
CEACAM6,0.8024333333333343,759,0,False,False,False,False
FSCN1,0.8021666666666667,760,0,False,False,False,False
GPC6,0.8017000000000009,761,0,False,False,False,False
FOXC1,0.8016333333333332,762,0,False,False,False,False
MATN3,0.801433333333333,763,0,False,False,False,False
LEPR,0.8013666666666679,764,1,True,False,False,False
GABRP,0.8012999999999999,765,0,False,False,False,False
ADH7,0.8012999999999998,766,0,False,False,False,False
RDH10,0.8007333333333331,767,0,False,False,False,False
BAALC,0.8006000000000004,768,0,False,False,False,False
KCNJ15,0.8003666666666668,769,0,False,False,False,False
PLEKHH2,0.8000666666666671,770,0,False,False,False,False
HKDC1,0.8000333333333337,771,0,False,False,False,False
NT5E,0.7998666666666672,772,0,False,False,False,False
SLC22A3,0.7997000000000002,773,0,False,False,False,False
OMD,0.7995000000000003,774,0,False,False,False,False
RAD51AP1,0.7991666666666667,775,0,False,False,False,False
SLC16A14,0.7990666666666673,776,0,False,False,False,False
SPN,0.7985000000000003,777,1,True,False,False,False
EGR3,0.798366666666667,778,0,False,False,False,False
ASCL2,0.7982333333333338,779,1,True,False,False,False
EGR1,0.798,780,0,False,False,False,False
ZBED2,0.7979666666666665,781,0,False,True,False,False
STEAP1,0.7979333333333333,782,0,False,False,False,False
SLAMF7,0.7978666666666663,783,0,False,False,False,False
C7ORF57,0.7976999999999999,784,0,False,False,False,False
MYCN,0.7976333333333336,785,0,False,True,False,False
BASP1,0.7973999999999991,786,0,False,False,False,False
VMO1,0.7967333333333334,787,0,False,False,False,False
TRIP13,0.7967000000000003,788,0,False,False,False,False
SERPINA5,0.7966333333333329,789,0,False,False,False,False
IL4I1,0.7962999999999998,790,0,False,False,False,False
VGLL1,0.7962333333333343,791,0,False,True,False,False
GBP3,0.7962000000000008,792,0,False,True,False,False
TNXB,0.7961666666666668,793,0,False,False,False,False
F13A1,0.7960666666666667,794,0,False,False,False,False
SNAI2,0.7959666666666675,795,0,False,False,False,False
CDCA3,0.795833333333334,796,0,False,False,False,False
PTTG1,0.795666666666667,797,0,False,False,False,False
SLC26A4,0.7955666666666669,798,0,False,False,False,False
PSCA,0.7952333333333337,799,1,True,True,False,False
SMOC2,0.7952333333333335,800,0,False,False,False,False
TMPRSS6,0.7937666666666675,801,0,False,False,False,False
CHRDL2,0.7935000000000001,802,0,False,False,False,False
SCG2,0.7932333333333336,803,0,False,False,False,False
IFI6,0.792966666666666,804,0,False,False,False,False
IRX6,0.7926333333333329,805,0,False,False,False,False
MIAT,0.7925000000000006,806,0,False,False,False,False
ZNF385B,0.7921000000000002,807,0,False,True,False,False
FAM81B,0.7919999999999999,808,0,False,False,False,False
ERP27,0.7915666666666665,809,0,False,True,False,False
CCDC80,0.7914333333333335,810,0,False,False,False,False
COL14A1,0.7909999999999999,811,0,False,False,False,False
SORCS2,0.7907666666666673,812,0,False,False,False,False
SIK1,0.7905666666666674,813,0,False,False,False,False
KIF26B,0.7902333333333335,814,0,False,False,False,False
CENPA,0.7900000000000006,815,0,False,False,False,False
PRSS3,0.7893000000000004,816,0,False,False,False,False
GGT6,0.7887333333333328,817,0,False,False,False,False
CHST6,0.7878000000000001,818,0,False,False,False,False
LHX6,0.7877666666666672,819,1,True,False,False,False
ACE,0.7877333333333341,820,1,True,False,False,False
NWD1,0.7876666666666665,821,0,False,False,False,False
FBXO2,0.7874333333333338,822,0,False,False,False,False
HSD11B2,0.7873666666666668,823,0,False,True,False,False
CDC25A,0.7871000000000006,824,0,False,True,False,False
