gene,mean_tumor,mean_normal,log2fc,t_stat,pvalue,pvalue_adj,neg_log10_padj,cohens_d,significant,direction
SFRP1,5.404577475852179,2.65310043905086,2.751477036801319,24.893013129323684,8.250810989311931e-102,9.272983071977582e-102,101.03278053302986,1.559334630479216,True,up
GABRE,7.336565247322917,4.995819575409851,2.3407456719130657,26.282773008081975,1.0211238673145383e-101,1.1475109253598115e-101,100.94024317088797,1.6933899491436102,True,up
GPR4,7.001788177342534,5.681883345549861,1.3199048317926731,23.82329427744944,1.1129756467593532e-101,1.2506035036614764e-101,100.9028803589444,1.4145883916470046,False,ns
LPAR3,4.264048781115392,1.842245526156377,2.4218032549590145,26.028852333333354,1.1583163673598769e-101,1.3014178371666606e-101,100.8855832451433,1.6807739240879227,True,up
CLDN16,2.373799702728987,0.5826430943431052,1.7911566083858816,26.086095030031533,1.8448262331018845e-101,2.072528990372973e-101,100.68349938585806,1.7642305222607737,False,ns
GDF6,2.27078862474366,0.4816240558934828,1.7891645688501772,26.89077768371595,1.880193817574398e-101,2.1120459386372533e-101,100.67529663979367,1.8192064643699988,False,ns
HSF4,7.1793586839569485,5.2425122556025805,1.936846428354368,25.87461843265132,1.923731037557952e-101,2.1607309251213228e-101,100.66539931225181,1.6565105506699742,False,ns
TTC24,2.2080261624893502,0.5679935816936178,1.6400325807957326,27.120349513046204,1.9435398593107214e-101,2.1827569918613357e-101,100.66099461196298,1.8534492916141048,False,ns
C5ORF46,3.029522452911177,0.5547328782827584,2.4747895746284185,27.33801144205782,3.010893251082314e-101,3.381138020687959e-101,100.47093710063331,1.9373464257529256,True,up
NRG2,2.4960388939390317,0.7480852373926976,1.747953656546334,26.883948964911145,3.1707145295334696e-101,3.5602483464283216e-101,100.44851970659971,1.7906655585377897,False,ns
PTPRT,4.034413157446818,0.8823014053961845,3.1521117520506334,26.4372570281307,3.481740571828605e-101,3.909085531130205e-101,100.40792482706289,1.7523066299996048,True,up
AQP1,12.333289945346475,10.059210844069751,2.2740791012767243,25.93601256889468,5.456865337532937e-101,6.126008849186271e-101,100.2128223801788,1.6648585807752068,True,up
AVPR2,3.07701585618686,1.4441141546475764,1.6329017015392835,24.703602763404742,7.330053670667335e-101,8.228054523955385e-101,100.0847028390757,1.5498050793463243,False,ns
RADIL,4.896985065664843,3.021577528990265,1.8754075366745782,25.869212306513433,7.848759548333024e-101,8.809406661012117e-101,100.0550533415909,1.659429039122662,False,ns
MASP2,3.862337743826538,2.412772396947598,1.44956534687894,24.544745078085963,9.123546863031385e-101,1.0239175180024803e-100,99.98973502667967,1.5291099142068514,False,ns
XG,2.989058541693242,0.647066487061303,2.341992054631939,26.786069426861467,9.870192655516332e-101,1.1075989429366948e-100,99.9556174674055,1.7864438615288427,True,up
AOC3,9.895137450830445,8.330177919732737,1.564959531097708,25.187496949116873,1.6289068149887619e-100,1.8277162975657785e-100,99.73809121558452,1.5956092669369384,False,ns
LRRC26,2.993749976712094,0.585600050094966,2.4081499266171282,26.02856041877003,2.216872375636268e-100,2.487189534185053e-100,99.60429111842355,1.7520719870782284,True,up
GRIP2,2.514510545869285,0.9500696963135159,1.5644408495557691,25.152459342189285,2.5157342035211154e-100,2.8222052445504924e-100,99.5494114054171,1.6208877120274818,False,ns
PCSK1,4.265020917685877,0.5602204328757886,3.7048004848100886,26.693975089153408,3.406467332944181e-100,3.821058823741553e-100,99.41781627646242,1.7463122174810926,True,up
PNCK,3.219449687231109,0.6152191699489135,2.6042305172821956,27.088792163498173,3.481514096049696e-100,3.904840618601527e-100,99.40839668774686,1.8339900237055822,True,up
IQSEC3,3.943456890406864,2.202543893927526,1.740912996479338,24.48487131593376,5.54164987184278e-100,6.214839270321027e-100,99.20657009870621,1.5305260533238796,False,ns
AQP4,9.185938945127585,5.642712805143562,3.5432261399840232,25.760558005884715,6.02309333952942e-100,6.754078128822109e-100,99.17043391990433,1.6606805489824097,True,up
APOH,5.227985038911301,1.8299272458851998,3.3980577930261013,25.561157122926737,6.799534782931464e-100,7.623973170574102e-100,99.11781864068716,1.6686299723795432,True,up
CCL4,7.315878159112082,5.529136033818603,1.786742125293479,23.591170812557365,1.5503916772436273e-99,1.7381980779873954e-99,98.75990073463348,1.419878657641132,False,ns
C4ORF36,3.0094455934860553,1.8790015946655254,1.13044399882053,24.54595115751599,2.0867105729849412e-99,2.33924513824618e-99,98.63092426446313,1.5434233733873186,False,ns
KLRC2,3.168131561806988,1.1222549686910412,2.0458765931159464,25.571094873413685,2.159082543963959e-99,2.420128642790333e-99,98.61616154832986,1.6597885044453475,True,up
NTRK1,2.9062427679398404,1.4437205273105926,1.4625222406292477,24.802755006742853,2.2775784900354545e-99,2.5526910111741997e-99,98.59300175090796,1.571295984933172,False,ns
CCL17,4.788228253976932,2.216472646911587,2.571755607065345,24.66217487896996,2.8690390178620875e-99,3.215267025424145e-99,98.49278295342324,1.5592169125688662,True,up
CYP11A1,3.456430075307158,1.3119225577118656,2.1445075175952923,25.944543735703924,5.135887163366882e-99,5.7550853097458754e-99,98.23994823427967,1.688382641027011,True,up
ABCC2,4.610918400280522,1.1724973137896888,3.4384210864908336,26.497657958150125,1.0700421835202377e-98,1.1989274276545979e-98,97.92120710440993,1.7297551533884106,True,up
PDE8B,4.7490455844660575,3.1653594477852263,1.5836861366808312,24.88804534968399,1.1359307741306501e-98,1.272622423475354e-98,97.89530042880857,1.5773282270814695,False,ns
FIBIN,7.065530736081115,5.136751334969506,1.9287794011116093,23.504772863805634,1.1933949808001792e-98,1.3368652247446486e-98,97.87391237366549,1.4200047605884734,False,ns
KIF19,4.5564733837193,1.979446128213178,2.577027255506122,24.304270769064182,1.3392930473655075e-98,1.5001502261783713e-98,97.82386524818867,1.5234010232017536,True,up
ARL17B,1.8662617060329114,0.8401072131250273,1.026154492907884,25.195723649464398,1.6565352247599762e-98,1.8553059414020898e-98,97.73158446464352,1.6589860344515055,False,ns
KCNH3,3.687356939678841,1.5392890595874116,2.1480678800914292,24.69284645347061,1.7771121517333186e-98,1.9901482261918694e-98,97.70111457614313,1.564266896809515,True,up
KCNS1,3.735513129433797,1.27034253895901,2.465170590474787,26.079404831560836,1.9184481460859472e-98,2.1482082695851815e-98,97.66792361592087,1.7180638365031744,True,up
SLC16A8,3.1927740099181126,1.3630638606816596,1.829710149236453,25.592596194231355,3.073042121991625e-98,3.4407297953730123e-98,97.46334943170517,1.6590375351298294,False,ns
ADCY10P1,4.439244786778336,2.6639530246869723,1.775291762091364,24.556437413506572,3.114449009582822e-98,3.4867356383651154e-98,97.45758097925194,1.5468674811363377,False,ns
ITGB1BP2,2.65753078087552,1.5018612178073507,1.1556695630681695,25.278070568138467,3.363161800620368e-98,3.7647947362558954e-98,97.42425869737603,1.6274523021196474,False,ns
SLC23A3,3.8526218368482876,2.211860272670874,1.6407615641774136,24.61774963918175,7.367378702084455e-98,8.246359900264882e-98,97.08373771497631,1.5589563773700978,False,ns
RDH5,4.7579320460568475,3.272377697232905,1.4855543488239427,24.61812297976755,1.090689996027337e-97,1.2206927767274168e-97,96.9133936252941,1.556593420653913,False,ns
SYCE1L,3.851313888649358,2.0664213976215136,1.7848924910278443,25.489280234196226,1.1362402380313211e-97,1.271542757972099e-97,96.8956690312892,1.649132723053453,False,ns
WFDC10B,3.3273956048299866,1.2249466323167486,2.102448972513238,25.703446115029337,1.4998479316025956e-97,1.6782775897928414e-97,96.77513620456533,1.6958409036299178,True,up
SIGLEC12,4.203758688720954,1.8771142441350959,2.326644444585858,24.339861003974026,1.645785091744846e-97,1.841388636104377e-97,96.73485454136939,1.5326985500647425,True,up
WDR49,3.5321876006503015,1.2041191905933395,2.3280684100569617,24.852673914903257,1.9736197742749558e-97,2.207962000018805e-97,96.65600840527443,1.6102751424063608,True,up
MSX1,4.487453372797656,3.0495717649506386,1.4378816078470176,23.575022796789998,2.4777442843026176e-97,2.771662631844879e-97,96.55725963338377,1.4463271931391983,False,ns
ORM2,5.406104616263228,2.2419161784282915,3.1641884378349365,24.535578815409732,2.709691149470343e-97,3.030815207501648e-97,96.51844054228921,1.5735962945771,True,up
MBL1P,4.292050381331455,2.3217172445285925,1.9703331368028625,23.837481680025466,3.8538148213985014e-97,4.3100895477841736e-97,96.36551370670597,1.4866316418964818,False,ns
FABP6,4.894304802765461,2.1052495099151805,2.7890552928502808,23.682432650201182,4.002942888259208e-97,4.476418014089542e-97,96.34906936523218,1.471329603880335,True,up
KRT6A,6.498028228952579,1.9889038121312297,4.50912441682135,25.23723979226639,4.69564041246023e-97,5.250514561963164e-97,96.2797981326949,1.6366325867235705,True,up
KCNJ16,3.2746284885670955,0.6908604945146298,2.5837679940524656,26.09437269955389,4.940192121921293e-97,5.52340226454583e-97,96.25779332633803,1.7616244465654645,True,up
DYDC2,3.982811379377461,1.555428197907963,2.427383181469498,23.66037646105291,7.244018456104193e-97,8.098380661316847e-97,96.09160181324012,1.4825384032696216,True,up
TAS1R1,2.8335272929717177,0.6519480514802212,2.1815792414914963,26.004244009809174,7.443047362571577e-97,8.320036459626714e-97,96.07987477056264,1.722824134596549,True,up
MRAP2,3.4889789560503597,1.2255895583189214,2.263389397731438,24.941990329317704,7.476861880504077e-97,8.356984903776355e-97,96.07795038235031,1.6100473704388847,True,up
LIMS2,8.05232326181319,6.782146754362022,1.2701765074511675,23.845138020091678,8.671925700496662e-97,9.691737105356696e-97,96.01359837489373,1.482032824246726,False,ns
FBXW10,2.202282407280221,0.4700021736456956,1.7322802336345253,25.55653284203438,9.370496779226105e-97,1.0471394325763198e-96,95.9799954856882,1.7136724691090621,False,ns
FIBCD1,4.490852605189511,2.1618011038273863,2.329051501362125,25.135378191037052,1.0848836150476592e-96,1.212218408758501e-96,95.91641912507643,1.620684302104093,True,up
PADI4,1.8230277474773644,3.5265764965612614,-1.703548749083897,-23.222105997625967,1.0880704413995618e-96,1.2156556360434846e-96,95.9151894320918,-1.4032722152130623,False,ns
CHST5,2.272542200174535,0.7016402443177372,1.5709019558567976,24.958165578687098,1.302726389084208e-96,1.45533375131982e-96,95.83703739861278,1.6241421769959188,False,ns
CHST9,4.535381521452199,0.9319083506560977,3.603473170796101,25.6470747422812,1.3671257946277883e-96,1.5271219094845839e-96,95.81612629201815,1.7285425037890332,True,up
AGR3,8.970498919318374,5.902618259521272,3.067880659797101,24.613181838110584,1.493799712038185e-96,1.668450959378965e-96,95.77768655399817,1.5669545493614245,True,up
ECSCR,5.888596240546024,7.055340835214736,-1.166744594668712,-23.960127077944755,1.5982341910633245e-96,1.784914183493106e-96,95.74838265940127,-1.496525126295822,False,ns
AMN,5.552554901119431,3.032815488683855,2.5197394124355763,24.95218975814433,1.7940617022013864e-96,2.0034114515536117e-96,95.69822984811599,1.6009948121274296,True,up
ABCA6,6.107513185023501,4.290415012091025,1.817098172932476,23.475412681547137,1.8130536070945597e-96,2.0244137541966495e-96,95.69370072068581,1.4418299124242389,False,ns
KRTAP5-1,3.48760728231862,1.8739965315409033,1.6136107507777169,23.93052867235488,2.0446331187266067e-96,2.2827580734075715e-96,95.6415401125796,1.5012802198415558,False,ns
KCNRG,3.768927729383996,2.051501092931834,1.7174266364521622,23.53908241034073,3.324712156090665e-96,3.7115422972067927e-96,95.43044558580809,1.4528079344687914,False,ns
MCOLN3,5.6878293330379375,3.5052493813512435,2.182579951686694,24.58134506507539,4.327140521734981e-96,4.830112352345103e-96,95.31604276708782,1.5639116830742026,True,up
LRRC4B,4.730179055366418,3.225829090093163,1.5043499652732546,23.477551648355725,4.938331659642151e-96,5.511786204696604e-96,95.2587076365143,1.44673589034735,False,ns
TRPC3,2.6149657939150632,1.2672438716070122,1.347721922308051,25.026398856914057,4.989868279397675e-96,5.5687416616683115e-96,95.25424292890756,1.6203972119988792,False,ns
TRPV6,3.250263852214647,0.8588011524350171,2.39146269977963,25.98230175897452,5.408034668593911e-96,6.0348063858987e-96,95.21933665877039,1.7433046036508233,True,up
KLF4,8.924331504533521,7.2597304114027255,1.6646010931307957,23.650429274716327,9.53974266334848e-96,1.0644283252035993e-95,94.97288357707824,1.4685718115953255,False,ns
S1PR5,3.868276461418599,2.2545724408805428,1.6137040205380564,23.207639132329106,1.1316023070641755e-95,1.2624944597752647e-95,94.89877051902657,1.415430404954367,False,ns
AR,3.9489783953666917,1.9516393607796918,1.997339034587,25.4343970086338,1.4575391199034017e-95,1.62596717823505e-95,94.78888822531961,1.6612105198465599,False,ns
RIC3,4.5515770045073,2.444370804012993,2.1072062004943075,25.194666963381994,1.6433889037351195e-95,1.8331069648120645e-95,94.73681219249971,1.6280697510443156,True,up
NTN5,2.5028286038963126,1.0733494027002128,1.4294792011960997,25.040382009506775,1.70481458843324e-95,1.9014307683784338e-95,94.72091948274705,1.6410682077435799,False,ns
TSPAN7,8.35325342978708,6.28924953240239,2.0640038973846897,24.933531344304733,3.2576725269632035e-95,3.6330109005398185e-95,94.43973329907172,1.6025838968085786,True,up
TM4SF4,4.950047311533366,0.7692545299638864,4.18079278156948,26.072254659872858,3.328558990682004e-95,3.711687887904232e-95,94.43042855030335,1.7534919523657704,True,up
LINC02716,1.9345575829591193,0.7511560171134395,1.1834015658456798,25.350917460909283,4.788942730707901e-95,5.3396249710298394e-95,94.27248924460662,1.686147492963806,False,ns
DPY19L2,3.8416768532489507,2.0253862253142287,1.816290627934722,24.226372742071145,5.592282250303375e-95,6.234708017234918e-95,94.20518388051309,1.5381442571601853,False,ns
PRMT8,3.6758609282938997,0.9561511917199897,2.71970973657391,25.664546117554856,5.613800713206328e-95,6.258063382575822e-95,94.20356004256989,1.7585908070358232,True,up
ATP13A4,8.022984258967183,5.195789331717708,2.827194927249475,24.622024119181237,6.88718697292271e-95,7.676809667667299e-95,94.11481922679012,1.5793596092933526,True,up
PRICKLE4,6.675157432317545,4.887178614623496,1.7879788176940492,24.424244769749695,8.032444847584764e-95,8.952464146856672e-95,94.0480574095904,1.5553467913492938,False,ns
CC2D2B,2.178374015867117,1.1770285505120037,1.0013454653551135,23.821872037298867,8.732142436208493e-95,9.73131637291403e-95,94.01182840795119,1.5034311925000459,False,ns
KCNE1,4.184007874973182,2.0565373697373066,2.1274705052358756,24.390608089771934,1.0635395178265402e-94,1.1851146305753495e-94,93.92623964035549,1.5546720409510681,True,up
LHFPL3,3.2268641419288815,0.8499157155832,2.3769484263456815,25.163868453512247,1.511089709074983e-94,1.6836543147969333e-94,93.77374707232998,1.688645193825313,True,up
PPARGC1B,4.112048100837083,2.7710729292580476,1.3409751715790357,23.628491479136056,2.2165825170977102e-94,2.4694630902378503e-94,93.60739746062445,1.4781077084909082,False,ns
UCN2,2.5858475071486717,0.5715940179237828,2.014253489224889,25.667901077665555,7.045196614352248e-94,7.848157575063253e-94,93.1052322857895,1.7429105585849705,True,up
RSPH4A,4.8690170550245995,2.3310779689925694,2.53793908603203,23.366583022990888,1.500820628718809e-93,1.6717038859479709e-93,92.77684064800218,1.455718984461003,True,up
NOVA2,4.8025510690147515,3.6676367002479786,1.1349143687667729,23.274755103766516,1.5437099938305992e-93,1.7193023106470968e-93,92.76464775315446,1.4447836512702419,False,ns
PCOLCE2,6.019997270962846,3.7469800753954297,2.2730171955674163,24.19714360063425,2.713966584596259e-93,3.022365625785555e-93,92.51965299874746,1.5434229242211406,True,up
FPR1,7.607164191967063,5.878137093402174,1.729027098564889,22.897347315622227,2.8555469593021405e-93,3.179712030700721e-93,92.497612209934,1.4007559514173735,False,ns
ID1,9.660380200395783,7.859687002962981,1.8006931974328024,23.104257977086107,3.032649687937532e-93,3.376577426946562e-93,92.47152328719655,1.4268708919662234,False,ns
SAMD14,4.8918906806471485,3.501822486651687,1.3900681939954613,22.69743821017589,3.53796803947378e-93,3.938803899641157e-93,92.40463564077598,1.3728213534554363,False,ns
NPFF,3.0211303526834157,4.319485762521499,-1.298355409838083,-23.0204408054516,3.618831157093897e-93,4.02842021398658e-93,92.39486523347668,-1.4202049395588883,False,ns
MFAP5,5.530226949245777,2.825156135370228,2.705070813875549,23.241068964501267,3.6210716336812212e-93,4.030505873112654e-93,92.39464044167191,1.445316517546451,True,up
MYBPH,3.7028507743355097,0.7207357820570346,2.982114992278475,25.363894947108413,5.251884796203365e-93,5.845122720199592e-93,92.23320636625645,1.7008197587081357,True,up
KCNIP1,2.1403039155473156,0.8748883014273636,1.265415614119952,24.29235597062623,7.258785807600419e-93,8.077899197963756e-93,92.09270157058188,1.5892321864683288,False,ns
LAIR2,2.553856132246212,0.764711939405191,1.7891441928410208,24.743897984222176,8.209587819859636e-93,9.135068549476143e-93,92.03928818935714,1.6519904837638888,False,ns
SLC25A41,2.0874925207241857,0.5435640252018147,1.5439284955223709,25.898569019269917,9.154057651210614e-93,1.0184978464269779e-92,91.99203988496119,1.8438432152993371,False,ns
COL4A6,3.7447128782044223,1.5034137236238145,2.2412991545806076,24.70449254238159,1.0692063640047415e-92,1.189498847084161e-92,91.92463597456428,1.6066675576415888,True,up
FGB,6.383630095075077,0.5607317207517063,5.822898374323371,26.13423580692853,1.544523290537127e-92,1.7181179495586146e-92,91.7649470249727,1.8279705315106642,True,up
WNT9B,1.6496190675326934,0.5560593808992103,1.0935596866334831,24.241935013148755,1.9447874931106763e-92,2.163150288479689e-92,91.6649133061781,1.6300898355613591,False,ns
ADRA1B,4.448812655467864,2.5920829305466673,1.856729724921197,23.0675522255812,3.957492446087604e-92,4.401398260044383e-92,91.35640933256994,1.4335513333697227,False,ns
SHH,3.8683823450115913,1.8520882452095802,2.0162940998020114,24.42929609108727,4.2420727997347076e-92,4.7174219837924385e-92,91.32629527341817,1.5947470311930079,True,up
NR0B2,4.578123809712046,1.4868077202597816,3.091316089452264,24.268462234030906,5.233657323747188e-92,5.819530299462207e-92,91.23511206630948,1.57975287048187,True,up
ZNF385B,6.484729733646638,3.652773247162242,2.8319564864843962,23.38445292071686,6.457116438561889e-92,7.179220847489213e-92,91.14392268667656,1.4701964711483302,True,up
GFAP,3.09913760234889,1.0126164841633358,2.086521118185554,23.990740765590708,1.2679592709148264e-91,1.4096134942592877e-91,90.85089995140203,1.5539898766917408,True,up
BHMT2,6.087196959592088,2.910343302225768,3.17685365736632,24.773205241278216,1.319335877397637e-91,1.4665813972569502e-91,90.83369382808164,1.6098488066578938,True,up
NEK10,3.1983240875643277,1.1512518973595984,2.0470721902047293,23.360580674358836,1.3284346397545085e-91,1.476546231519934e-91,90.8307529504736,1.4798369462450789,True,up
GPC5,3.273601018677258,1.0058757340228794,2.2677252846543787,24.911348474182766,1.618266131053459e-91,1.7985100370008394e-91,90.745087134158,1.6536450735812733,True,up
CES1,9.907856509531225,7.4615996047493445,2.4462569047818805,24.403515741847524,1.6331311698513925e-91,1.8148471608322272e-91,90.74115994363179,1.5737173001087421,True,up
CSDC2,6.0745513528148205,4.540932505025751,1.5336188477890698,23.18260041061705,2.0712254915831437e-91,2.301454763885144e-91,90.63799755693691,1.4514914106149388,False,ns
SYN3,2.84894076009755,0.9881222003165027,1.8608185597810474,24.746972630938313,2.7289967530916726e-91,3.0320346206983327e-91,90.51826584410449,1.6338584370657816,False,ns
CXCL5,6.640992379825878,3.5522722679250935,3.0887201119007845,23.04838580655456,3.0006917421808463e-91,3.3335624916168245e-91,90.4770913990925,1.437973757380151,True,up
ALDOB,3.2236668707367278,0.7993211790678441,2.4243456916688837,24.835481861441224,3.420077059848751e-91,3.799086610667177e-91,90.42032080539077,1.6446665605812287,True,up
VWA5B2,2.5138594678659167,0.6619413989605074,1.8519180689054093,24.523686029625452,4.3184524887982653e-91,4.7965341261690164e-91,90.31907246128382,1.6138016132053086,False,ns
SLC23A1,3.1088153473932363,1.3063756479695008,1.8024396994237355,23.498193348941978,4.5960249219089567e-91,5.104319631226425e-91,90.29206213802287,1.4924462511556538,False,ns
LPL,9.039166119378313,6.868392573836291,2.170773545542022,23.83534544997331,6.534124488977804e-91,7.256028670363909e-91,90.13930100993966,1.5217145846836464,True,up
BMP5,6.344640698398124,4.1031483063877285,2.2414923920103957,23.516747882778596,6.96334253868325e-91,7.73188610571803e-91,90.11171455195627,1.4948382177839306,True,up
SLC2A4,3.551782583004318,2.2075571321428655,1.3442254508614524,22.89538720290789,1.3859108457833105e-90,1.5387181962380444e-90,89.81284091039926,1.4255472998052918,False,ns
FCER2,3.3249669813383136,1.1796160605133796,2.145350920824934,24.26102129112634,2.258482811893176e-90,2.5072445605758317e-90,89.60080330220916,1.5940585291602969,True,up
FBN3,4.192334446114565,1.367555855280193,2.824778590834372,24.3334171837274,3.1144207919212555e-90,3.4571109245273226e-90,89.46128668550323,1.6045730400420855,True,up
SPESP1,3.655765361246991,1.6254787217372706,2.0302866395097205,23.972102725095674,3.2589906765675994e-90,3.61722283014464e-90,89.44162473676744,1.5468447014961741,True,up
HAVCR1,3.8801478326206005,0.7444824149600311,3.1356654176605696,25.690492605664485,8.730465892841338e-90,9.68915024737397e-90,89.01371430953941,1.825695065525359,True,up
PYY2,1.9185507803586295,0.7156591294130298,1.2028916509455998,24.03836412935998,1.9247246523996856e-89,2.1358611142689845e-89,88.670426991001,1.6016461371480128,False,ns
BTBD16,2.6293870301208084,0.6874656501623512,1.9419213799584574,24.562052607769918,2.538672792567376e-89,2.816872972340692e-89,88.55023273720144,1.6799811942040093,False,ns
PLIN1,2.489946651845935,1.2295470761442349,1.2603995757017004,23.52681399115243,2.7168614371148268e-89,3.014283957598817e-89,88.52081583781786,1.516198704559965,False,ns
RBMS3,4.965460698251399,3.547213264789654,1.4182474334617452,23.518854513042086,2.7216359171122036e-89,3.0192761976567374e-89,88.52009715672463,1.5005981698033821,False,ns
SPAG6,5.252582455949647,2.033193977824687,3.2193884781249604,22.9190216643273,2.8320050175592753e-89,3.1413981343806745e-89,88.50287701851803,1.461422814403959,True,up
GAS2L2,4.284032099648327,1.7486685278943634,2.5353635717539635,22.69979555954488,3.065034025174297e-89,3.399542029335167e-89,88.46857958517218,1.4282873890151029,True,up
IRX6,4.557957846769585,1.6824714807456704,2.8754863660239147,23.16301157884704,3.151215106911668e-89,3.494775809058306e-89,88.45658067914914,1.4831871495989442,True,up
RGS22,3.645980650236314,1.4676762692140473,2.178304381022267,23.429867191591775,6.377316852000152e-89,7.071888860005417e-89,88.15046457320223,1.5087013096353412,True,up
FCRL1,3.7135891728112154,1.7044444103203582,2.009144762490857,23.76413393721316,1.0529701397083554e-88,1.1675343111461438e-88,87.93273034765909,1.5441608447671156,True,up
ZNF80,2.7468744173785327,1.2059794797228351,1.5408949376556975,23.03455830890379,1.058127167182835e-88,1.1731340254991044e-88,87.93065236877992,1.4769286304500884,False,ns
HOXB8,3.534841127761548,0.614882810981679,2.9199583167798693,24.77794630924311,1.1860068391678881e-88,1.314780134722343e-88,87.88114686638357,1.6801528177098,True,up
SLC5A2,2.576516754422989,0.7408993370933782,1.835617417329611,25.52593265785299,1.2335095307880786e-88,1.3673025633374867e-88,87.86413537200991,1.84621880800609,False,ns
FPR2,5.02482424415644,3.1783426182767354,1.8464816258797043,22.36722267040229,1.4124517004442596e-88,1.5654958011582563e-88,87.8053480928738,1.382714575118736,False,ns
FITM1,2.5018284823113093,1.5053829597424782,0.9964455225688311,23.183706507495973,1.472922188194196e-88,1.6323537939575747e-88,87.78718570703357,1.4792196702462885,False,ns
HOXD4,3.3134150755297314,1.0912362176910515,2.2221788578386796,24.43839411029119,1.6848300428425886e-88,1.8670105760206455e-88,87.72885322190395,1.6591971263164453,True,up
RSPH9,4.2243402171508,2.213218912657578,2.0111213044932224,22.377866343457747,2.1940772394577663e-88,2.4310774132811921e-88,87.61420121161098,1.3846727001792785,True,up
DBH,2.924596997698832,1.5517102106384337,1.3728867870603985,23.29946589137436,2.3836960415237103e-88,2.640912133136293e-88,87.57824604814138,1.4928886939433448,False,ns
SLIT2,7.535994313156484,5.809673630882934,1.72632068227355,22.821958825642167,2.833343722141605e-88,3.1387631472670836e-88,87.50324145515562,1.4355615924236225,False,ns
COL11A2,3.816629804243221,1.7133370275173012,2.1032927767259197,23.815099608122715,3.311321137198481e-88,3.667894133218644e-88,87.43558320790454,1.5402115507631386,True,up
S100Z,1.9124716894204317,0.8094943955955729,1.1029772938248588,23.45751069255177,3.657859059268959e-88,4.0513398150144953e-88,87.39240132788622,1.5455143565342453,False,ns
NEURL3,3.432907381082343,1.4690764894292132,1.96383089165313,22.165033610966926,6.542355940422109e-88,7.245395399342468e-88,87.13993790901034,1.3653811329191965,False,ns
XCL2,3.692110837108946,2.05003400638466,1.6420768307242861,22.180156161817106,6.817610540188978e-88,7.549467734554593e-88,87.12208366666147,1.369193298264116,False,ns
SLC5A8,4.467678897815766,1.2848597758276485,3.1828191219881177,23.77388422427283,2.1968425736723096e-87,2.4324241598834908e-87,86.61396069163825,1.604726130664019,True,up
NMUR1,4.051785044923439,2.6413775960373345,1.4104074488861045,22.307089077105168,2.6011994100703993e-87,2.8798525364338818e-87,86.54062974982851,1.3866777529145489,False,ns
RASIP1,7.400726197226078,6.243314413180737,1.1574117840453404,22.022395210881086,2.7731798438266877e-87,3.069946973426037e-87,86.51286912593889,1.3512135727868126,False,ns
MEF2B,5.29131122996487,3.7727636152711175,1.5185476146937522,23.27558330550052,4.331759161547709e-87,4.79483185377966e-87,86.3192266181609,1.4936571801139442,False,ns
TRIM74,1.8940487949890195,0.6772045459399333,1.2168442490490863,24.462280826183502,7.2775605935014924e-87,8.05473309290826e-87,86.09394884608245,1.7188894133016066,False,ns
DPT,8.268500489817816,6.401762020658303,1.8667384691595128,22.13344256557896,7.372177941236303e-87,8.158632704988619e-87,86.08838261801496,1.3695896953716014,False,ns
ANKRD29,6.816759315036646,4.850194037535651,1.9665652775009947,22.942878971607765,9.66344324439872e-87,1.0693250149371912e-86,85.97089027351863,1.4601997268522304,False,ns
S100P,9.80912666879371,6.163701026125238,3.6454256426684717,23.015791508506627,9.916441132167762e-87,1.0972104167387957e-86,85.95971007792615,1.4668787255894684,True,up
CAPN11,1.822455270449107,0.7875047051038988,1.0349505653452082,23.200362348731176,1.1372695592141904e-86,1.2582118204961829e-86,85.90024623907459,1.5225435960949087,False,ns
EREG,6.010277098757471,2.4264210367571235,3.5838560620003475,23.388181699673133,1.1536294428901207e-86,1.2761829684413316e-86,85.89408705564006,1.5078807152519689,True,up
KCNK7,2.920195013941137,1.763193557082166,1.1570014568589708,22.731932001615476,1.4797630235666117e-86,1.6367978832966972e-86,85.78600494526019,1.4444256273099516,False,ns
IL5RA,3.061222516724458,1.1977506792760022,1.863471837448456,22.76300428156073,1.662738741087466e-86,1.839006121975929e-86,85.735416825011,1.466905302146585,False,ns
GPR174,3.7189343729633846,2.093096826672526,1.6258375462908585,21.959891082656,2.5790543316515605e-86,2.8521734334129297e-86,85.54482406967426,1.355655404436753,False,ns
MEIG1,1.8327770830703802,0.5681207031106291,1.2646563799597512,22.819863947798243,3.1060520237923325e-86,3.4346338735161114e-86,85.46411955123507,1.5320510513044414,False,ns
PRAM1,6.073035452428646,4.59084152323994,1.4821939291887052,22.468846153502977,3.447233781435953e-86,3.811524790947603e-86,85.4189012511434,1.4133865615325714,False,ns
SLC16A12,4.737567082462522,2.473852622067398,2.2637144603951236,22.648823761535223,3.9067275875804334e-86,4.3191415192873746e-86,85.36460256579768,1.4370988401420035,True,up
PRSS50,3.8909806564996767,1.725151429342162,2.1658292271575146,23.560283667313964,4.1305037887435106e-86,4.5660811655399686e-86,85.34045637286488,1.5438036387311809,True,up
ENHO,3.213276704618959,1.4409896200808334,1.7722870845381258,22.31440123012404,6.82792505457186e-86,7.547196362765515e-86,85.12221435039868,1.4107168801424967,False,ns
TBX3,7.403841469898865,6.1736880373880485,1.230153432510816,22.274996683818422,8.106986575045145e-86,8.960096027509655e-86,85.04768733587424,1.395051267153431,False,ns
