gene,predicted_prob,rank,percentile,predicted_label,label,is_lcgene_gene,log2fc,pvalue_adj,neg_log10_padj,direction,is_de_significant,mean_tumor,mean_normal,is_query_gene,novel_candidate,novel_candidate_sens
HLA-DOB,0.7027666666666669,1165,89.4,1,0,False,3.925512839731169,1.2071990420489221e-275,274.9182211178589,up,True,7.1378745242023,3.212361684471132,False,False,True
LILRB5,0.7016666666666663,1166,89.4,1,0,False,2.305548354870428,5.014607948007663e-137,136.29976301532005,up,True,6.398981072488894,4.093432717618466,False,False,True
ITM2A,0.7011999999999997,1168,89.38,1,0,False,2.2880865307439286,3.592809478874844e-191,190.44456581214885,up,True,8.130153462243676,5.842066931499748,False,False,True
SLC4A11,0.7011666666666662,1169,89.37,1,0,False,4.6165652860184565,9.090241572037422e-228,227.04142457530293,up,True,6.83291016713182,2.2163448811133644,False,False,True
FOLR2,0.7011333333333339,1170,89.36,1,0,False,3.406685987513253,6.330027769020914e-228,227.1985943847842,up,True,8.229889942275156,4.823203954761903,False,False,True
COL3A1,0.7006000000000007,1171,89.35,1,0,False,6.69431338990082,0.0,300.0,up,True,14.823758095639452,8.129444705738631,False,False,True
KLRG2,0.6999666666666667,1172,89.34,1,0,False,2.320024525797852,1.2890084415137688e-106,105.88974423851096,up,True,3.987330373589671,1.6673058477918197,False,False,True
GTSF1,0.6997999999999998,1173,89.33,1,0,False,2.4422459811836634,7.3083653178379475e-84,83.13617975202068,up,True,3.1005798631533663,0.6583338819697029,False,False,True
FOXJ1,0.6993000000000006,1174,89.32,1,0,False,5.3523858867416525,7.09016993250449e-249,248.14934335580924,up,True,8.8577096088261,3.5053237220844484,False,False,True
TXNRD1,0.6991999999999996,1175,89.31,1,0,False,5.860669913927734,0.0,300.0,up,True,12.255076078019496,6.394406164091763,False,False,True
RCN3,0.6986333333333332,1176,89.3,1,0,False,3.136115043344592,2.167939737333865e-231,230.6639527941388,up,True,9.244121258821805,6.108006215477211,False,False,True
NTNG2,0.6986000000000006,1177,89.3,1,0,False,2.332746730875826,8.228177178778289e-135,134.0846963651376,up,True,4.828711494200266,2.49596476332444,False,False,True
ZNF683,0.6985666666666672,1178,89.29,1,0,False,4.054262375483752,7.946271557935589e-222,221.0998365973353,up,True,5.246017283366339,1.191754907882587,False,False,True
B3GNT7,0.6985666666666661,1179,89.28,1,0,False,6.675914449002228,0.0,300.0,up,True,10.381493682138217,3.705579233135989,False,False,True
SCN1A,0.6983999999999998,1180,89.27,1,0,False,3.370380554150987,1.9245513794465922e-143,142.7156704901229,up,True,4.634941860590849,1.264561306439862,False,False,True
BHMT2,0.6980333333333333,1181,89.26,1,0,False,3.17685365736632,1.4665813972569502e-91,90.83369382808164,up,True,6.087196959592088,2.910343302225768,False,False,True
XIRP1,0.6975999999999996,1182,89.25,1,0,False,2.9120084944899443,7.36524392318895e-156,155.13281286555716,up,True,3.977664490241411,1.0656559957514666,False,False,True
GGH,0.6975666666666666,1183,89.24,1,0,False,5.586325454952739,0.0,300.0,up,True,8.491849718152066,2.905524263199327,False,False,True
DCLK1,0.6975666666666666,1183,89.24,1,0,False,6.091389202268975,0.0,300.0,up,True,7.789635134410895,1.6982459321419203,False,False,True
SIX2,0.6973333333333332,1185,89.22,1,0,False,4.81700425324806,3.318388552142299e-181,180.47907276352817,up,True,5.428121119355138,0.6111168661070789,False,False,True
SELL,0.6972333333333334,1186,89.21,1,0,False,3.26648590773308,4.40146457602143e-224,223.3564027890935,up,True,8.265100065111909,4.998614157378829,False,False,True
DKK2,0.6965666666666673,1188,89.2,1,0,False,3.078726736018936,4.5271934212411e-224,223.3441709501738,up,True,5.882625328196034,2.803898592177098,False,False,True
CACNA1I,0.6963666666666665,1189,89.19,1,0,False,2.982162765078882,1.2795248491501648e-141,140.89295127543213,up,True,4.01999580260696,1.0378330375280789,False,False,True
ECT2L,0.6961000000000003,1190,89.18,1,0,False,2.634873300611013,3.1417342125954952e-130,129.50283055859765,up,True,3.758229489936879,1.1233561893258657,False,False,True
RHOBTB2,0.6954666666666672,1191,89.17,1,0,False,4.889284766391793,0.0,300.0,up,True,11.017830279997016,6.128545513605223,False,False,True
PCDH20,0.6951333333333337,1192,89.16,1,0,False,5.1687540843645845,1.0480651578606577e-203,202.97961171657013,up,True,6.539921886916497,1.3711678025519127,False,False,True
HELLS,0.6950999999999999,1193,89.15,1,0,False,5.493580702923117,0.0,300.0,up,True,6.715316607120897,1.2217359041977804,False,False,True
MAOA,0.6948999999999999,1194,89.14,1,0,False,4.289178934964104,1.327258316390568e-280,279.8770445447578,up,True,10.92663706480043,6.637458129836325,False,False,True
FKBP5,0.6947333333333334,1195,89.13,1,0,False,4.791770886257955,0.0,300.0,up,True,10.734936097697116,5.943165211439163,False,False,True
GSTT2,0.6944000000000006,1196,89.12,1,0,False,5.5713582929024295,0.0,300.0,up,True,6.363087290315601,0.791728997413172,False,False,True
TGFB2,0.6943666666666665,1197,89.11,1,0,False,4.838831655456588,1.52805561283456e-298,297.81586083953806,up,True,8.094037573900902,3.255205918444314,False,False,True
SYT13,0.6941333333333334,1198,89.1,1,0,False,4.91333645759226,6.067979985122686e-118,117.21695586037792,up,True,5.379123106369314,0.4657866487770535,False,False,True
PLA2G2D,0.6939333333333327,1199,89.1,1,0,False,5.998910366407904,2.4667399518436743e-253,252.60787663220145,up,True,6.512602028081926,0.5136916616740217,False,False,True
SELENBP1,0.6938666666666674,1200,89.09,1,0,False,3.755244164582757,5.732359564811525e-241,240.2416665761052,up,True,11.357536151786697,7.60229198720394,False,False,True
CD22,0.6935333333333338,1201,89.08,1,0,False,3.638857713657541,2.256778798118967e-213,212.6465110069232,up,True,6.772308638919228,3.133450925261687,False,False,True
ALPK3,0.6935333333333337,1202,89.07,1,0,False,5.578050936439463,7.822916732914675e-302,300.0,up,True,9.396218920503443,3.818167984063982,False,False,True
