gene,predicted_prob,predicted_label,rank,percentile,novel_candidate,is_lcgene_gene,log2fc,pvalue_adj,neg_log10_padj,direction,is_de_significant,mean_tumor,mean_normal,degree,weighted_degree,betweenness_centrality,closeness_centrality,eigenvector_centrality,clustering_coefficient,in_largest_component,mean_edge_weight,node_color,node_size
FOXF1,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,104,70.18337446451187,0.0001430738757192,0.1113179599775579,0.0009586439058195,0.3449503064530395,1,0.6748400926589966,#CCCCCC,5.0
FOXF2,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,30,19.09221822023392,2.856747731051508e-07,0.1056983815074866,0.0002008106051722,0.5582354502219415,1,0.6364072561264038,#CCCCCC,5.0
FRZB,0.6169666666666668,1,1515,86.22,False,False,3.582387654416274,1.4776952346549714e-270,269.83041512721024,up,True,7.96259634223381,4.380208687817536,13,8.277732908725739,4.331114481740329e-07,0.1021190103004816,0.0001528372938764,0.4994282018324641,1,0.6367486715316772,#F0882A,32.76350000000001
FXYD6,0.0920666666666665,0,4462,59.39,False,False,3.989018111414036,0.0,300.0,up,True,8.887648682115884,4.898630570701848,29,18.353141963481903,8.229454590353629e-07,0.0999373212679561,0.0003822264916732,0.5447735171461484,1,0.6328669786453247,#F0882A,9.142999999999994
GAS7,0.2238333333333333,0,3396,69.1,False,False,4.289216527510892,0.0,300.0,up,True,9.173614126360178,4.884397598849287,358,240.1010118126869,0.0030418253256665,0.1229815410358028,0.0405963770414129,0.2349863794336528,1,0.6706731915473938,#F0882A,15.072499999999998
GGTA1,0.3685666666666667,0,2642,75.96,False,False,4.262942663674691,0.0,300.0,up,True,7.111272403887615,2.848329740212924,283,194.90786349773407,9.798520971198595e-05,0.1111888881937124,0.0537143515672421,0.4751198509866084,1,0.6887204051017761,#F0882A,21.585500000000003
GHR,0.2476666666666663,0,3274,70.21,False,False,2.1118512383846686,9.389788516837564e-151,150.02734418909756,up,True,4.91915381535005,2.8073025769653817,42,26.726213097572327,3.064496695403167e-06,0.1076865318615017,0.000464473314304,0.578248839002435,1,0.6363384127616882,#F0882A,16.144999999999982
GIMAP6,0.1116666666666667,0,4261,61.22,False,False,3.1945670356822102,0.0,300.0,up,True,8.627265319233487,5.432698283551277,360,250.0187411308289,0.0002257497087611,0.1138285436793486,0.0639396485292757,0.395411003784575,1,0.6944965124130249,#F0882A,10.025000000000002
GIMAP8,0.3807000000000001,0,2583,76.5,False,False,2.3074217134427206,1.5696912465812585e-224,223.80418576357337,up,True,8.131857040354264,5.824435326911543,282,190.86981678009036,0.0004930660819836,0.1145971039945832,0.0441037935777218,0.3527567084667951,1,0.6768432855606079,#F0882A,22.131500000000003
GNG2,0.0810999999999999,0,4646,57.71,False,False,4.797829233713252,0.0,300.0,up,True,8.31802811851026,3.520198884797007,288,192.33311122655869,0.0002600574254051,0.1140451407773886,0.0443997994529129,0.3473370283875646,1,0.667823314666748,#F0882A,8.649499999999996
GPIHBP1,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,52,34.085010290145874,1.9531959195964355e-05,0.1049982006160815,0.0002968242531068,0.4697741544399675,1,0.6554809808731079,#CCCCCC,5.0
GUCY1A2,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,49,31.879138231277462,5.7979041581195086e-05,0.1062076161509217,0.0003603103179712,0.4693482065515975,1,0.6505946516990662,#CCCCCC,5.0
GYPC,0.2075666666666666,0,3492,68.22,False,False,2.303032669043437,1.6323088125693554e-241,240.7871976746829,up,True,8.4188546132754,6.115821944231962,247,161.9547826051712,0.0002148069178085,0.1099459488909278,0.0407617207237093,0.3849480688602271,1,0.6556874513626099,#F0882A,14.340499999999997
HEG1,0.0834,0,4602,58.12,False,False,4.346649927114217,0.0,300.0,up,True,10.35803225434051,6.0113823272262925,129,84.8808644413948,0.0026405098488415,0.1168594401933552,0.0025428616156776,0.2597819154979623,1,0.6579911708831787,#F0882A,8.753
HGF,0.6477666666666672,1,1386,87.39,False,True,2.138997580834425,7.5790963731112e-123,122.12038257056388,up,True,6.154466180523729,4.015468599689304,36,22.698119282722477,1.972557080820358e-06,0.1091140201657475,0.0023711624789999,0.5208936015294663,1,0.6305032968521118,#E8524A,34.14950000000002
HMCN1,0.6023666666666667,1,1573,85.69,False,False,5.1466462724463256,0.0,300.0,up,True,8.888016473624203,3.741370201177877,74,47.972278237342834,5.416422244064197e-05,0.1157800864746963,0.0011268285576805,0.4280239150727657,1,0.6482740640640259,#F0882A,32.106500000000004
HSPA12B,0.8831999999999998,1,404,96.33,False,True,1.0538346776541043,3.67941235364519e-69,68.43422153783418,ns,False,6.562364312566005,5.5085296349119,93,64.77168381214142,8.287437363094115e-05,0.1086873587472144,0.0012866944460949,0.3557970142414201,1,0.6964697241783142,#E8524A,44.74399999999999
HSPB6,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,9,5.635267794132233,3.3384740609252066e-08,0.0963428508792558,6.057938594288576e-05,0.5757551652090993,1,0.6261408925056458,#CCCCCC,5.0
HSPB7,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,41,26.45123666524887,1.290098524979888e-05,0.1079593094541708,0.0001968359743041,0.4905959800320635,1,0.6451520919799805,#CCCCCC,5.0
IL16,0.1280666666666667,0,4093,62.75,False,False,4.369097267060188,0.0,300.0,up,True,8.871934345402924,4.502837078342735,392,276.61866468191147,0.00250048031473,0.1205845414934514,0.064048895766833,0.3374615315857605,1,0.705659806728363,#F0882A,10.763000000000002
IL33,0.9530333333333332,1,147,98.67,False,True,2.995056858307783,3.8867748953583857e-184,183.410410611037,up,True,8.329422769932336,5.334365911624553,36,23.304206907749176,0.0001865622819881,0.1026217096930464,0.000287878230968,0.4464502154768697,1,0.6473391056060791,#E8524A,47.88649999999999
INMT,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,114,75.30107367038727,0.0019662597827367,0.1169306872609038,0.0006624476381453,0.2155728449716166,1,0.6605356931686401,#CCCCCC,5.0
ITIH5,0.7060000000000002,1,1148,89.56,False,False,3.3621267109934774,1.2788674260787792e-193,192.89317447436937,up,True,7.688711468768145,4.3265847577746674,50,32.29362469911575,1.6794519454463505e-05,0.1127909393350591,0.0005492435773541,0.474548592978684,1,0.6458724737167358,#F0882A,36.77000000000001
JAM2,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,156,104.93757033348083,0.0002286517146531,0.1160041814826919,0.0027009448024218,0.2729578018348216,1,0.6726767420768738,#CCCCCC,5.0
LAMA2,0.6190333333333333,1,1506,86.3,False,False,3.583102605946845,1.2662723385747989e-291,290.8974728800844,up,True,8.750604970967041,5.167502365020196,146,97.83485025167464,0.0001950449518014,0.1181334852142498,0.0034071799264593,0.2878607450444087,1,0.6701017022132874,#F0882A,32.8565
LBH,0.1303333333333332,0,4061,63.04,False,False,3.895036378251553,0.0,300.0,up,True,11.349947903646052,7.4549115253944995,33,20.71800667047501,6.090361606751547e-08,0.1027096413245512,0.0003837389799215,0.6239753550387479,1,0.6278183460235596,#F0882A,10.864999999999993
LDB2,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,158,108.66025573015212,0.0003772803792805,0.1159060332660509,0.0023139088707476,0.2582641914690627,1,0.6877231597900391,#CCCCCC,5.0
LIMS2,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,82,53.10198920965195,0.0003846921337185,0.1108418847860686,0.0005075456567554,0.311267816742891,1,0.6475852131843567,#CCCCCC,5.0
LINC01140,0.2797000000000001,0,3093,71.86,False,False,2.9806247642799626,2.293681346771563e-261,260.63946691727665,up,True,5.438299146133447,2.4576743818534847,54,34.2820183634758,8.122541484877107e-05,0.1077349248653716,0.0062523836218486,0.4021374858773647,1,0.6348522305488586,#F0882A,17.586500000000004
LMOD1,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,147,100.7906327843666,0.0005301317355699,0.1163984422196604,0.001084434120182,0.2885915012593524,1,0.6856505870819092,#CCCCCC,5.0
LRRC32,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,132,87.65954005718231,0.0001225983023389,0.1089838125044519,0.0012323926122121,0.2873681470327191,1,0.6640874147415161,#CCCCCC,5.0
LSAMP,0.3462999999999996,0,2741,75.06,False,False,2.064113139561896,1.4369208443198233e-144,143.8425671551935,up,True,5.994229962860128,3.9301168232982326,87,56.74207425117493,4.522068111704598e-05,0.1148578951044044,0.0017407781681665,0.3997932807795778,1,0.6522077322006226,#F0882A,20.583499999999983
LTBP2,0.4814999999999997,1,2083,81.05,False,False,4.746329488342041,0.0,300.0,up,True,11.861683451841056,7.115353963499014,126,85.63396316766739,0.0002010728629865,0.1171234890047844,0.0015960781524049,0.3320563892849032,1,0.6796346306800842,#F0882A,26.667499999999986
MAN1C1,0.1255,0,4121,62.5,False,False,4.182633414648878,0.0,300.0,up,True,7.66919487991489,3.486561465266013,6,3.7206103205680847,9.72621321944712e-10,0.0996672625086184,0.0008395529623326,0.6228492582252106,1,0.6201017498970032,#F0882A,10.6475
MAP3K3,0.0256333333333332,0,6265,42.97,False,False,3.77815442497436,0.0,300.0,up,True,9.56899652336654,5.790842098392182,34,21.257543683052063,0.0016468726263935,0.1226983003296875,0.0025395707266202,0.258272534506882,1,0.625221848487854,#F0882A,6.153499999999994
MEOX2,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,106,70.51378327608109,3.390555268945281e-05,0.1125989040364789,0.0016885138132074,0.3844991423796686,1,0.6652244925498962,#CCCCCC,5.0
MFAP4,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,163,110.95817178487778,0.001441155471493,0.1195920142453916,0.0032352989339231,0.2351486343927951,1,0.6807249784469604,#CCCCCC,5.0
MGP,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,46,29.63503861427307,0.0001565831413404,0.1087428209136103,0.0002894894167796,0.3621310142853379,1,0.6442399621009827,#CCCCCC,5.0
MMRN1,0.8876999999999995,1,392,96.44,True,False,2.3862921148423126,2.387178835578672e-134,133.62211504458952,up,True,6.890674927850354,4.504382813008041,42,27.52861613035202,7.017820616363984e-06,0.108792168157771,0.0005786197733795,0.5262929635355139,1,0.6554432511329651,#3A7DBF,44.94649999999998
MMRN2,0.1446666666666666,0,3938,64.16,False,False,3.026150457926837,0.0,300.0,up,True,8.70312762487382,5.676977166946983,93,63.53790575265885,0.0002198108605091,0.1121314974540075,0.0011027440672574,0.3475244228963897,1,0.6832032799720764,#F0882A,11.509999999999998
MOXD1,0.7792000000000002,1,857,92.21,False,False,4.437448693825821,0.0,300.0,up,True,9.391329148788548,4.953880454962728,54,35.01384770870209,1.0195742102167531e-05,0.1107714642747687,0.000977015902103,0.4820854805607265,1,0.648404598236084,#F0882A,40.06400000000001
MPEG1,0.4435000000000001,1,2268,79.36,False,False,4.965983849555955,0.0,300.0,up,True,9.660022810719887,4.694038961163932,368,267.25242733955383,0.0001259343679998,0.1136060379370539,0.0711868470595214,0.4331698848366218,1,0.7262294888496399,#F0882A,24.957500000000007
MSRB3,0.1658333333333332,0,3771,65.68,False,False,3.179851718532002,1.860488482305796e-291,290.7303730142136,up,True,8.57571820236832,5.3958664838363175,221,150.36562150716782,0.0006217485202274,0.1169021780112974,0.0023230035272845,0.2309550756252688,1,0.6803874969482422,#F0882A,12.462499999999995
MYCT1,0.2118,0,3472,68.41,False,False,2.0606685797609794,2.903383615205428e-223,222.53709557837428,up,True,7.131675405377011,5.071006825616031,105,73.48353064060211,8.388264282824289e-05,0.1092818878890795,0.0014454137028743,0.3400723489384354,1,0.6998431086540222,#F0882A,14.530999999999999
MYH11,0.901299999999999,1,338,96.93,True,False,2.6247025369656223,1.1922332181903881e-135,134.92363878195647,up,True,10.315016995125031,7.690314458159409,96,64.19065856933594,0.0001783154327461,0.1172237108033338,0.00069757395175,0.3654461926049702,1,0.6686527132987976,#3A7DBF,45.55849999999995
MYLK,0.1078999999999999,0,4286,61.0,False,False,5.600622133251302,0.0,300.0,up,True,10.67391437374011,5.073292240488809,194,130.5990727543831,0.0003984012636769,0.1163278420848756,0.0039071232834331,0.2644305130345071,1,0.6731911301612854,#F0882A,9.855499999999996
NFASC,0.4428999999999999,1,2269,79.36,False,False,3.303979265043626,1.2094991686466082e-222,221.9173944258158,up,True,6.558709692782954,3.254730427739328,11,6.817259848117828,1.6120979339457333e-08,0.1006875857020866,8.838825445574426e-05,0.6046209251427944,1,0.6197509169578552,#F0882A,24.930499999999995
NXPH3,0.3743666666666666,0,2613,76.22,False,False,2.7974022625032955,8.815875517656183e-233,232.0547345507945,up,True,5.383217457824078,2.585815195320783,67,43.25265145301819,4.505350548391728e-06,0.1081968369882289,0.0004454617234105,0.4831654007956918,1,0.6455618739128113,#F0882A,21.8465
OLFML1,0.5002333333333339,1,1994,81.86,False,False,2.428212389875031,1.872065990132752e-214,213.72767884649247,up,True,7.358935874914125,4.930723485039094,261,179.2825430035591,0.0009205291755847,0.119249961602521,0.0070730695186487,0.203519682428677,1,0.6869062781333923,#F0882A,27.510500000000025
PCDH17,0.4880000000000003,1,2053,81.32,False,False,3.581592443439713,0.0,300.0,up,True,8.257395740373807,4.675803296934094,59,39.43933629989624,4.839969251557036e-05,0.1085335935970429,0.0009911268669842,0.4736468758182839,1,0.6684632897377014,#F0882A,26.960000000000015
PCDHGB7,0.3264333333333332,0,2850,74.07,False,False,3.0459450102409384,4.369991849158593e-213,212.3595193730682,up,True,6.443162120229974,3.397217109989035,50,31.99855524301529,2.472780327071775e-06,0.1101290343068243,0.0013839695809953,0.4851838055777121,1,0.6399710178375244,#F0882A,19.689499999999995
PDE5A,0.2009666666666666,0,3529,67.89,False,False,4.019784203486508,0.0,300.0,up,True,8.295141463327239,4.275357259840731,48,30.59233671426773,1.3794983962133537e-05,0.112824115092261,0.0007033442990013,0.4978077479367257,1,0.6373403668403625,#F0882A,14.043499999999996
PDGFRB,0.1017333333333333,0,4347,60.44,False,False,3.563967518328238,0.0,300.0,up,True,11.158899541716128,7.59493202338789,227,155.85221099853516,0.0005884023574297,0.1130302411865479,0.0019293135163743,0.2322209859447258,1,0.6865736246109009,#F0882A,9.578
PDZRN3,0.3016,0,2971,72.97,False,False,2.914154094023151,6.69354848759331e-250,249.17434358626568,up,True,7.34240671751633,4.428252623493179,152,101.22492504119872,0.0002401506481664,0.1099837786703375,0.0019593352084205,0.320001137997729,1,0.6659534573554993,#F0882A,18.572
PEAK1,0.0204333333333332,0,6621,39.73,False,False,5.061465632189219,0.0,300.0,up,True,9.722116726292676,4.660651094103456,95,60.8536120057106,0.0056073114668071,0.1291861196587192,0.0012228516700421,0.2269393495358668,1,0.6405643820762634,#F0882A,5.919499999999994
PEAR1,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,68,45.58108252286911,0.0001457187537529,0.1098011754997048,0.0006624175759838,0.427027213324714,1,0.6703100800514221,#CCCCCC,5.0
PECAM1,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,90,60.29248905181885,5.078161980260648e-05,0.1064197720815306,0.0037078187223608,0.3333820295543777,1,0.6699165105819702,#CCCCCC,5.0
PGR,0.2845333333333333,0,3064,72.12,False,False,3.102485068672803,5.153096619385166e-223,222.2879317145402,up,True,5.193839937719624,2.091354869046821,92,60.0885174870491,0.0001336830722589,0.1165682326902902,0.0017230239202432,0.3681174888827441,1,0.6531360745429993,#F0882A,17.804
PIK3R1,0.0756666666666666,0,4725,57.0,False,False,4.743042128040778,0.0,300.0,up,True,9.813492976283358,5.07045084824258,11,6.810757339000702,8.29785268940948e-05,0.1120987277136796,0.0001586037642398,0.3004867384392249,1,0.6191597580909729,#F0882A,8.404999999999998
PKNOX2,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,105,68.98667812347412,6.758643651825138e-05,0.1147685436211684,0.0021552775949889,0.3376955938750852,1,0.6570159792900085,#CCCCCC,5.0
PODN,0.6685999999999994,1,1313,88.06,False,False,3.1395749533622093,3.4908940721965444e-256,255.4570633292318,up,True,9.542604724842732,6.403029771480523,115,77.05398368835449,6.719503802412977e-05,0.1128573103715043,0.0010698046885473,0.3631878063178451,1,0.6700345873832703,#F0882A,35.086999999999975
PRDM6,0.2272333333333334,0,3376,69.28,False,False,2.403017433211949,5.741051600033505e-203,202.24100854971675,up,True,5.446262316841144,3.043244883629195,95,62.50894641876221,1.9810301792044973e-05,0.1113890772710736,0.0008883988172246,0.4027360829859847,1,0.6579889059066772,#F0882A,15.225500000000004
PRELP,0.8796666666666658,1,416,96.22,True,False,2.388779358281369,5.76253808745321e-146,145.2393861911266,up,True,10.254119223666423,7.865339865385055,94,63.3440882563591,4.486988088124757e-05,0.1110472544990646,0.0009315805760738,0.3983719660205642,1,0.6738733053207397,#3A7DBF,44.584999999999965
PREX1,0.0611666666666666,0,5013,54.38,False,False,3.54383280607082,0.0,300.0,up,True,9.804978739495825,6.261145933425005,260,175.7495847940445,0.0006276261556114,0.1175614277585721,0.0481959798346091,0.4584267433835814,1,0.6759599447250366,#F0882A,7.752499999999997
PRG4,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,12,7.850796580314636,2.526239047245733e-08,0.100772232684602,8.495154349252981e-05,0.6831899101969623,1,0.6542330384254456,#CCCCCC,5.0
PRKCB,0.3894333333333332,0,2532,76.96,False,False,4.505526667748089,0.0,300.0,up,True,8.035181431937275,3.529654764189186,269,185.29720252752304,0.0001763340771726,0.112414110102183,0.0499946387688307,0.4690463772504844,1,0.6888372302055359,#F0882A,22.524499999999993
PRKG1,0.3319333333333334,0,2819,74.35,False,False,2.154955718108061,5.232275827553804e-143,142.28130936957157,up,True,5.356068886200979,3.2011131680929177,161,107.63147723674774,0.0016080275201732,0.1194058730203801,0.0029070238311585,0.2504770886448958,1,0.6685184836387634,#F0882A,19.937000000000005
PTGDS,0.973900000000001,1,65,99.42,False,True,0.6380735239848114,1.327051784529585e-13,12.877112129662589,ns,False,9.622073879227324,8.984000355242513,127,82.13775479793549,0.0004237273926679,0.112824115092261,0.0186383194560755,0.4114616248676419,1,0.6467540264129639,#E8524A,48.82550000000005
PTGER4,0.2795666666666667,0,3096,71.83,False,False,2.942583225064906,1.1574056888843884e-253,252.9365143873215,up,True,7.86139939108961,4.918816166024704,271,182.8223102688789,0.0001709293226195,0.1131169054823559,0.0498754171233407,0.4569762591231276,1,0.674621045589447,#F0882A,17.5805
PTGIR,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,179,118.6198947429657,0.0006448773950262,0.1162502807887832,0.0047075514466765,0.2463042190304568,1,0.662680983543396,#CCCCCC,5.0
PTH1R,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,37,23.433314979076385,2.3322565592300293e-06,0.1062605757910879,0.0002206495698343,0.5100514304499213,1,0.6333328485488892,#CCCCCC,5.0
PTPRB,0.2440666666666664,0,3290,70.06,False,False,3.964607757520323,0.0,300.0,up,True,9.28518908328262,5.320581325762298,38,25.535253763198853,0.0002077888566838,0.1017884052888942,0.0002042479654377,0.5901404054009999,1,0.6719803810119629,#F0882A,15.982999999999988
RAI2,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,100,65.27448856830597,0.0003624852976069,0.1171521063131968,0.0016359626922316,0.3339349928914187,1,0.6527448892593384,#CCCCCC,5.0
RASGRP4,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,274,186.0353102684021,0.000390990363479,0.1147754118763222,0.0479842281433963,0.4268986494019258,1,0.6789609789848328,#CCCCCC,5.0
RASL12,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,60,38.45794665813446,7.848632772370429e-06,0.1075898761614128,0.0005171386770565,0.4528506942678953,1,0.6409657597541809,#CCCCCC,5.0
RASSF2,0.1015333333333332,0,4353,60.38,False,False,3.360260939065808,0.0,300.0,up,True,9.267135967046068,5.90687502798026,228,151.33565086126328,0.0005193299014756,0.1198086664451115,0.0383275176472301,0.416268375374216,1,0.6637528538703918,#F0882A,9.568999999999994
RCSD1,0.1231333333333334,0,4146,62.27,False,False,4.489784678378626,0.0,300.0,up,True,8.32197975592045,3.832195077541824,347,242.86261820793152,0.0002400029522731,0.1136666350058285,0.0627866577482169,0.4124967936078829,1,0.6998922228813171,#F0882A,10.541000000000004
REM1,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,48,30.862036406993862,1.4489620715973083e-06,0.104523250992062,0.0005832795584609,0.4423599993000884,1,0.6429590582847595,#CCCCCC,5.0
RGS5,0.6116333333333326,1,1543,85.96,False,False,4.642542255153852,0.0,300.0,up,True,10.638619485208462,5.996077230054611,35,22.73879849910736,7.460145153154359e-07,0.0973897898975953,0.0001884465535481,0.4509012886350276,1,0.6496798992156982,#F0882A,32.52349999999997
RHOJ,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,186,127.9314695596695,0.0007121615037935,0.1169520783251018,0.0033315962265863,0.2284255326610665,1,0.6878035664558411,#CCCCCC,5.0
ROBO4,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,101,70.74731588363647,0.0001026720797538,0.1098892529910815,0.0009429776132342,0.3275447860275999,1,0.7004683613777161,#CCCCCC,5.0
RYR2,0.2767333333333333,0,3113,71.67,False,False,2.7061328129826263,3.0105273258434916e-157,156.5213574264508,up,True,5.164850149672292,2.458717336689665,3,1.818632423877716,0.0,0.0986369642282115,3.597916215185975e-05,0.6514387883734986,1,0.6062107682228088,#F0882A,17.452999999999996
S1PR1,0.2632333333333335,0,3182,71.04,False,False,2.117877190358487,3.698751425226349e-214,213.43194485448612,up,True,8.702141869499705,6.584264679141218,115,78.91120022535324,0.0001140727569705,0.1108482910908187,0.0030579311505829,0.3056975600222651,1,0.6861843466758728,#F0882A,16.84550000000001
SCN4B,0.7319666666666665,1,1055,90.41,False,False,2.3033627463958286,5.568842947060952e-125,124.25423502994408,up,True,6.342644036341866,4.039281289946038,102,65.76987993717194,0.0012717367035426,0.1165045032470748,0.0003908752281257,0.2216557608381502,1,0.6448027491569519,#F0882A,37.9385
SELP,0.9408666666666656,1,197,98.22,False,True,2.016596075700763,1.6733958381896177e-118,117.77640131545878,up,True,6.615112627977129,4.598516552276366,73,47.83562099933624,6.76948876062364e-05,0.1075416133482867,0.0023472875157071,0.3688257344994338,1,0.6552824378013611,#E8524A,47.338999999999956
SGCD,0.5925333333333335,1,1611,85.34,False,False,4.172640378344603,9.809089944910548e-303,300.0,up,True,6.919710984546184,2.747070606201581,197,135.2885502576828,0.0004287127889144,0.114844139667865,0.0017928456706294,0.276220311764065,1,0.6867438554763794,#F0882A,31.664000000000005
SH2D3C,0.1598999999999999,0,3815,65.28,False,False,2.3828831787994416,1.2278915765546917e-277,276.9108399799236,up,True,8.305992556357438,5.923109377557997,141,94.93938356637956,0.000420188234013,0.1119874537226057,0.009839662844412,0.2417723821978535,1,0.6733289957046509,#F0882A,12.195499999999996
SHROOM4,0.4293,1,2336,78.75,False,False,3.799485937059544,9.07765829349482e-298,297.0420261692515,up,True,8.58572787252552,4.786241935465977,24,15.131507217884064,0.0001944495878577,0.1075295544098085,0.0001059534028707,0.1487331686397161,1,0.6304795145988464,#F0882A,24.3185
SLIT2,0.9258999999999992,1,258,97.66,False,True,1.72632068227355,3.138763147267084e-88,87.50324145515562,ns,False,7.535994313156484,5.809673630882934,109,70.72577333450317,0.0014834748839576,0.1229736555817738,0.0035924990573848,0.2764446620125895,1,0.6488602757453918,#E8524A,46.665499999999966
SLIT3,0.9325666666666662,1,233,97.89,False,True,2.1746968312522403,9.82439655262366e-118,117.00769411595653,up,True,8.113271436311765,5.938574605059524,157,104.20416390895844,0.00021736945529,0.1176191053877925,0.002539938420589,0.2675777170130686,1,0.6637207865715027,#E8524A,46.96549999999998
SNRK,0.0841,0,4596,58.17,False,False,4.162787362250737,0.0,300.0,up,True,9.605942623783193,5.443155261532456,48,31.27928507328033,1.733332276446882e-05,0.1085520224390618,0.0012578736056347,0.5047146347460855,1,0.6516517996788025,#F0882A,8.7845
SPARCL1,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,172,117.56168276071548,0.0004402692040545,0.1174462420363346,0.003810098635473,0.244309155045646,1,0.6834981441497803,#CCCCCC,5.0
SPON1,0.5657,1,1703,84.51,False,False,2.6529245463862514,2.541024825563625e-182,181.59499109191435,up,True,9.414510417657374,6.761585871271122,166,113.09390461444856,0.0002617420220616,0.1156613877972105,0.001587935894334,0.3029981810042215,1,0.6812885999679565,#F0882A,30.4565
SSC5D,0.6819999999999997,1,1259,88.55,False,False,4.710749419302687,0.0,300.0,up,True,8.568798537720248,3.858049118417562,125,83.54264497756958,0.0002427941007336,0.11434431124148,0.0008737903781367,0.3561551675968373,1,0.6683411598205566,#F0882A,35.68999999999998
STARD8,0.2134666666666666,0,3462,68.5,False,False,2.105049564543445,1.7110902508312035e-222,221.7667270831508,up,True,7.565592980573302,5.460543416029857,196,128.73333048820496,0.0002900584778119,0.1138690929438547,0.0247333679349037,0.3163964792019719,1,0.6568026542663574,#F0882A,14.605999999999998
SULT1C4,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,35,22.00350552797317,5.151819113294675e-06,0.1056110755756247,0.0003300951941474,0.5189561571787185,1,0.6286715269088745,#CCCCCC,5.0
SVEP1,0.7459666666666668,1,997,90.93,False,False,2.850684858054014,1.6772053727556594e-178,177.77541375504833,up,True,8.146186487233496,5.2955016291794825,134,89.10743999481201,0.0006596337737673,0.1210870088044286,0.0027709001629898,0.3115630154908198,1,0.6649808883666992,#F0882A,38.56850000000001
SYNE1,0.3091333333333335,0,2938,73.27,False,True,5.985287066449401,0.0,300.0,up,True,10.512990699643636,4.527703633194235,5,3.1628862023353577,0.0,0.1041147132323622,2.2592198353265968e-05,0.6508215272723733,1,0.6325772404670715,#E8524A,18.91100000000001
SYNPO,0.0264999999999999,0,6210,43.47,False,False,4.571400222864218,0.0,300.0,up,True,11.073544397316564,6.502144174452345,58,36.61583888530731,0.0001012421545008,0.1161306165578774,0.0009862821488577,0.3713519572937696,1,0.6313076019287109,#F0882A,6.1924999999999955
SYNPO2,0.6393333333333335,1,1420,87.08,False,False,4.000480931891091,0.0,300.0,up,True,7.982085939630233,3.981605007739142,124,81.43256509304047,0.0001109765346739,0.1167811686326094,0.0024926917999461,0.3314158031948937,1,0.6567142009735107,#F0882A,33.77000000000001
TACC1,0.0319333333333332,0,5936,45.97,False,False,4.203528476736494,0.0,300.0,up,True,10.792616245333347,6.589087768596855,6,3.68443912267685,8.926229239186741e-08,0.1037037489160455,9.38703706682204e-05,0.5652729459395139,1,0.6140732169151306,#F0882A,6.436999999999994
TAL1,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,79,53.61753463745117,0.0001414632502529,0.113538783593023,0.0008769728942651,0.4241638373140129,1,0.6787029504776001,#CCCCCC,5.0
TBX2,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,81,53.35156333446503,0.0001764448723858,0.1103508131446113,0.0003784986695562,0.3425863849810389,1,0.6586613059043884,#CCCCCC,5.0
TBX4,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,47,30.712787628173828,1.7608255345428278e-05,0.1083007020415238,0.0003198119346984,0.445849111994286,1,0.6534635424613953,#CCCCCC,5.0
TBX5,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,118,79.4252855181694,9.365194231065607e-05,0.1155847123759022,0.0012589080271003,0.3507500409939847,1,0.6730956435203552,#CCCCCC,5.0
TCF4,0.0607666666666665,0,5018,54.33,False,False,5.052037430467199,0.0,300.0,up,True,9.726980929649022,4.674943499181823,191,126.38946890830994,0.000369405890333,0.1137812726894485,0.0042203981218841,0.2210984682178146,1,0.6617249846458435,#F0882A,7.734499999999992
