gene_a,gene_b,correlation
C3AR1,DOK3,0.6786823868751526
C3AR1,DPEP2,0.7093387246131897
C3AR1,DPYD,0.6129685044288635
C3AR1,DSE,0.631474494934082
C3AR1,EMILIN2,0.7836604714393616
C3AR1,EMP3,0.646639347076416
C3AR1,EPB41L2,0.6685547828674316
C3AR1,EVI2A,0.8130210638046265
C3AR1,EVI2B,0.8122745752334595
C3AR1,F13A1,0.7389482855796814
C3AR1,FAM78A,0.6884177327156067
C3AR1,FAS,0.6045420169830322
C3AR1,FCER1G,0.8894159197807312
C3AR1,FCGR1A,0.8535565137863159
C3AR1,FCGR2A,0.8285620808601379
C3AR1,FCGR2B,0.7728307247161865
C3AR1,FCGR2C,0.8084631562232971
C3AR1,FCGR3A,0.8997480273246765
C3AR1,FCN1,0.6598365902900696
C3AR1,FERMT3,0.8064944744110107
C3AR1,FGD2,0.7747495174407959
C3AR1,FGL2,0.8248968720436096
C3AR1,FGR,0.8090815544128418
C3AR1,FLI1,0.6812112331390381
C3AR1,FMNL3,0.6450428366661072
C3AR1,FOLR2,0.7914408445358276
C3AR1,FPR1,0.7970168590545654
C3AR1,FPR3,0.9194002747535706
C3AR1,GAB3,0.6445027589797974
C3AR1,GAL3ST4,0.7642521262168884
C3AR1,GAPT,0.6124409437179565
C3AR1,GAS7,0.6739497780799866
C3AR1,GBP5,0.626185417175293
C3AR1,GGTA1,0.7750283479690552
C3AR1,GIMAP1,0.6841908097267151
C3AR1,GIMAP2,0.6464890837669373
C3AR1,GIMAP4,0.7996457815170288
C3AR1,GIMAP5,0.7084025740623474
C3AR1,GIMAP6,0.7547855377197266
C3AR1,GIMAP7,0.6356353163719177
C3AR1,GIMAP8,0.6568782925605774
C3AR1,GLIPR1,0.723006010055542
C3AR1,GLIPR2,0.6934159994125366
C3AR1,GM2A,0.6103448867797852
C3AR1,GMFG,0.7123804688453674
C3AR1,GNAI2,0.6321855783462524
C3AR1,GNG2,0.6451886296272278
C3AR1,GNGT2,0.6765560507774353
C3AR1,GPNMB,0.7565956711769104
C3AR1,GPR183,0.6752797365188599
C3AR1,GPR34,0.8393241763114929
C3AR1,GPR65,0.8441797494888306
C3AR1,GYPC,0.6142173409461975
C3AR1,HAVCR2,0.9296056032180786
C3AR1,HCK,0.8387434482574463
C3AR1,HCLS1,0.7009726762771606
C3AR1,HCST,0.7300022840499878
C3AR1,HK3,0.7680618166923523
C3AR1,HLA-DMB,0.7619558572769165
C3AR1,HLA-DOA,0.6918997764587402
C3AR1,HLA-DPA1,0.7412016987800598
C3AR1,HLA-DPB1,0.7055211067199707
C3AR1,HLA-DQA1,0.6715957522392273
C3AR1,HLA-DQA2,0.6107662320137024
C3AR1,HLA-DRA,0.7510303854942322
C3AR1,HLA-DRB1,0.6149582266807556
C3AR1,HSD11B1,0.6851254105567932
C3AR1,HVCN1,0.6526913642883301
C3AR1,ICOS,0.6432510018348694
C3AR1,IFFO1,0.6401299834251404
C3AR1,IFI30,0.738680899143219
C3AR1,IGSF6,0.8829209208488464
C3AR1,IKZF1,0.7390636205673218
C3AR1,IL10RA,0.8138372302055359
C3AR1,IL12RB1,0.7528772354125977
C3AR1,IL16,0.6566850543022156
C3AR1,IL1B,0.6072970628738403
C3AR1,IL21R,0.726544976234436
C3AR1,IL2RA,0.7719310522079468
C3AR1,IL2RG,0.6048114895820618
C3AR1,IL4I1,0.6499293446540833
C3AR1,IL7R,0.7169008255004883
C3AR1,INPP5D,0.6219568252563477
C3AR1,IRF8,0.776057243347168
C3AR1,ITGA4,0.6770122647285461
C3AR1,ITGAL,0.6813331842422485
C3AR1,ITGAM,0.8493702411651611
C3AR1,ITGAX,0.7313521504402161
C3AR1,ITGB2,0.8264521956443787
C3AR1,ITGB7,0.6309695839881897
C3AR1,ITK,0.6116848587989807
C3AR1,JAK2,0.6530449986457825
C3AR1,KBTBD8,0.729585587978363
C3AR1,KCNAB2,0.728687584400177
C3AR1,KCNJ5,0.6215169429779053
C3AR1,KCNMA1,0.6194920539855957
C3AR1,KCTD12,0.6239308714866638
C3AR1,KLHL6,0.6747562289237976
C3AR1,LACTB,0.6439787149429321
C3AR1,LAIR1,0.9231789112091064
C3AR1,LAPTM5,0.9104982018470764
C3AR1,LAT2,0.729688823223114
C3AR1,LCP1,0.8093600273132324
C3AR1,LCP2,0.8773868680000305
C3AR1,LHFPL2,0.7008807063102722
C3AR1,LILRA5,0.6629618406295776
C3AR1,LILRA6,0.8040603995323181
C3AR1,LILRB1,0.8434297442436218
C3AR1,LILRB2,0.8489220142364502
C3AR1,LILRB3,0.7948275208473206
C3AR1,LILRB4,0.8373287916183472
C3AR1,LILRB5,0.7392154932022095
C3AR1,LIPA,0.7166948318481445
C3AR1,LPXN,0.8008696436882019
C3AR1,LRRC25,0.9070857763290405
C3AR1,LRRC8C,0.6493110060691833
C3AR1,LSP1,0.6598851084709167
C3AR1,LST1,0.7460983991622925
C3AR1,LY86,0.7837079763412476
C3AR1,LYZ,0.663530707359314
C3AR1,MAF,0.6264098286628723
C3AR1,MAFB,0.7886146306991577
C3AR1,MATK,0.6230660676956177
C3AR1,MFNG,0.6120256781578064
C3AR1,MFSD1,0.7301813364028931
C3AR1,MNDA,0.8910717964172363
C3AR1,MPEG1,0.8563366532325745
C3AR1,MPP1,0.7110354900360107
C3AR1,MRC1,0.7821962237358093
C3AR1,MS4A4A,0.9061607122421265
C3AR1,MS4A6A,0.8977290391921997
C3AR1,MS4A7,0.8348469734191895
C3AR1,MSR1,0.8724637627601624
C3AR1,MYO1F,0.7941024899482727
C3AR1,NCF1,0.7340120077133179
C3AR1,NCF1C,0.6547494530677795
C3AR1,NCF2,0.80035400390625
C3AR1,NCF4,0.6924623250961304
C3AR1,NCKAP1L,0.9033340215682983
C3AR1,NFAM1,0.8260026574134827
C3AR1,NLRC4,0.8206183910369873
C3AR1,NLRP3,0.8355749845504761
C3AR1,NOD2,0.6114396452903748
C3AR1,NPL,0.6802301406860352
C3AR1,OLR1,0.6925696134567261
C3AR1,OSCAR,0.7631462216377258
C3AR1,P2RX7,0.8128215074539185
C3AR1,P2RY10,0.6148831248283386
C3AR1,P2RY13,0.8086385726928711
C3AR1,PARVG,0.6767548322677612
C3AR1,PDCD1LG2,0.8095753192901611
C3AR1,PIK3AP1,0.8722575902938843
C3AR1,PIK3CG,0.7708396315574646
C3AR1,PIK3R5,0.8077806234359741
C3AR1,PIK3R6,0.6959671974182129
C3AR1,PILRA,0.8769652247428894
C3AR1,PLA2G7,0.657142698764801
C3AR1,PLEK,0.8859513401985168
C3AR1,PLEKHO2,0.8576667904853821
C3AR1,PLXDC2,0.7551164031028748
C3AR1,PLXNC1,0.7302761673927307
C3AR1,PMP22,0.6118471026420593
C3AR1,PRAM1,0.6638314723968506
C3AR1,PREX1,0.6712659001350403
C3AR1,PRKCB,0.6393954157829285
C3AR1,PSTPIP1,0.6541092395782471
C3AR1,PTAFR,0.7844887971878052
C3AR1,PTGER4,0.695452868938446
C3AR1,PTGS1,0.728505551815033
C3AR1,PTPN22,0.7108703255653381
C3AR1,PTPN7,0.6646237969398499
C3AR1,PTPRC,0.8261446356773376
C3AR1,PTPRO,0.8583924174308777
C3AR1,RAB8B,0.628865122795105
C3AR1,RAC2,0.6358994841575623
C3AR1,RASGRP4,0.7540376782417297
C3AR1,RASSF2,0.6260673999786377
C3AR1,RASSF4,0.621059000492096
C3AR1,RCSD1,0.7000750303268433
C3AR1,RNASE6,0.8351777195930481
C3AR1,RTN1,0.7349886894226074
C3AR1,SAMHD1,0.7934715151786804
C3AR1,SAMSN1,0.7897841334342957
C3AR1,SASH3,0.8029980659484863
C3AR1,SELPLG,0.812838613986969
C3AR1,SERPING1,0.6148051023483276
C3AR1,SH2B3,0.7539284229278564
C3AR1,SIGLEC1,0.7785865068435669
C3AR1,SIGLEC10,0.7692204713821411
C3AR1,SIGLEC5,0.7994672656059265
C3AR1,SIGLEC7,0.8958026766777039
C3AR1,SIGLEC9,0.9161176681518555
C3AR1,SIRPA,0.8367765545845032
C3AR1,SIRPB1,0.7688074707984924
C3AR1,SIRPB2,0.8193203210830688
C3AR1,SLA,0.836915910243988
C3AR1,SLAMF1,0.6229174137115479
C3AR1,SLAMF6,0.6047655344009399
C3AR1,SLAMF8,0.88804030418396
C3AR1,SLC15A3,0.752983033657074
C3AR1,SLC1A3,0.8117948174476624
C3AR1,SLC2A9,0.7255399227142334
C3AR1,SLC31A2,0.8378875255584717
C3AR1,SLC37A2,0.7682262659072876
C3AR1,SLC7A7,0.8313038349151611
C3AR1,SLC8A1,0.7154045104980469
C3AR1,SLC9A9,0.6445626616477966
C3AR1,SLCO2B1,0.8956589102745056
C3AR1,SNX20,0.8083487749099731
C3AR1,SPI1,0.8393375873565674
C3AR1,SPN,0.7235924601554871
C3AR1,SRGN,0.6554954051971436
C3AR1,STAB1,0.642955482006073
C3AR1,STAC3,0.7410222291946411
C3AR1,STARD8,0.6545634865760803
C3AR1,STK10,0.6578537225723267
C3AR1,STX11,0.7607055902481079
C3AR1,TAGAP,0.7610461711883545
C3AR1,TFEC,0.8693364858627319
C3AR1,TLR1,0.6460620164871216
C3AR1,TLR4,0.880527675151825
C3AR1,TLR7,0.8393987417221069
C3AR1,TLR8,0.8964439034461975
C3AR1,TM6SF1,0.6932215094566345
C3AR1,TMEM140,0.643434464931488
C3AR1,TNFAIP8L2,0.7862678170204163
C3AR1,TNFRSF1B,0.6659858822822571
C3AR1,TNFSF13B,0.8111796379089355
C3AR1,TNFSF8,0.8104428648948669
C3AR1,TRAF3IP3,0.6105014085769653
C3AR1,TREM2,0.7522907853126526
C3AR1,TRPV2,0.8039997816085815
C3AR1,TYROBP,0.8208547234535217
C3AR1,VAV1,0.6378454566001892
C3AR1,VSIG4,0.8879592418670654
C3AR1,WAS,0.7841017246246338
C3AR1,WIPF1,0.7371622920036316
C3AR1,ZEB2,0.7987263798713684
C3ORF38,DPH3,0.6320276260375977
C3ORF62,NISCH,0.6308430433273315
C3ORF62,RBM5,0.6256788372993469
C3ORF62,ZNF589,0.6592493653297424
C3ORF70,EBF1,0.616085410118103
C3ORF70,TCF4,0.634990930557251
C4ORF46,CCNA2,0.6916303634643555
C4ORF46,CCNB1,0.6235899329185486
C4ORF46,CCNB2,0.6319327354431152
C4ORF46,CCNE2,0.666251003742218
C4ORF46,CDC20,0.6170783042907715
C4ORF46,CDC25C,0.6037856936454773
C4ORF46,CDC45,0.6146420240402222
C4ORF46,CDCA5,0.6264596581459045
C4ORF46,CDCA8,0.6532814502716064
C4ORF46,CDK1,0.6327657103538513
C4ORF46,CDKN3,0.6318283677101135
C4ORF46,CENPA,0.6670790314674377
C4ORF46,CENPI,0.6358492374420166
C4ORF46,CENPK,0.6308386325836182
C4ORF46,CENPW,0.6082085967063904
C4ORF46,CKAP2,0.6298818588256836
C4ORF46,CKAP2L,0.6650212407112122
C4ORF46,DBF4,0.6628959774971008
C4ORF46,DEPDC1B,0.6456894874572754
C4ORF46,DIAPH3,0.6162909865379333
C4ORF46,DLGAP5,0.6466653347015381
C4ORF46,DSCC1,0.6541449427604675
C4ORF46,EZH2,0.6029226183891296
C4ORF46,FBXO5,0.6364689469337463
C4ORF46,GINS1,0.6837663054466248
C4ORF46,GINS2,0.6109395027160645
C4ORF46,GTSE1,0.6028991341590881
C4ORF46,HJURP,0.6127724647521973
C4ORF46,HMGB2,0.6671512722969055
C4ORF46,KIF15,0.6656977534294128
C4ORF46,KIF20A,0.6022878289222717
C4ORF46,KIF23,0.6004404425621033
C4ORF46,KIF2C,0.6331360936164856
C4ORF46,KIF4A,0.6140235662460327
C4ORF46,KIFC1,0.6076112389564514
C4ORF46,KPNA2,0.6502289772033691
C4ORF46,MAD2L1,0.7284230589866638
C4ORF46,MCM10,0.6331391334533691
C4ORF46,MCM6,0.629453182220459
C4ORF46,MELK,0.6313236951828003
C4ORF46,MND1,0.629206657409668
C4ORF46,NCAPG,0.6485980749130249
C4ORF46,NCAPH,0.6207513213157654
C4ORF46,NDC80,0.639726459980011
C4ORF46,NEK2,0.6242697238922119
C4ORF46,NUF2,0.6375081539154053
C4ORF46,PLK4,0.6835669875144958
C4ORF46,POC1A,0.6201944947242737
C4ORF46,POLE2,0.6262441873550415
C4ORF46,RACGAP1,0.6304967999458313
C4ORF46,RAD51AP1,0.6286734938621521
C4ORF46,RAD54L,0.6276656985282898
C4ORF46,RFC5,0.6027764678001404
C4ORF46,RRM2,0.6207523345947266
C4ORF46,SKA1,0.6360445618629456
C4ORF46,SKA3,0.600501298904419
C4ORF46,SPC25,0.6337695121765137
C4ORF46,STIL,0.606299102306366
C4ORF46,STMN1,0.6399266123771667
C4ORF46,TOP2A,0.6471084952354431
C4ORF46,TPX2,0.6189236044883728
C4ORF46,TTK,0.6328985691070557
C4ORF46,TYMS,0.6355968117713928
C4ORF46,UBE2T,0.6080445647239685
C4ORF46,WDHD1,0.6014272570610046
C5AR1,CCL18,0.6626067757606506
C5AR1,CCR1,0.6964849829673767
C5AR1,CD14,0.7122461199760437
C5AR1,CD163,0.8063655495643616
C5AR1,CD209,0.6412804126739502
C5AR1,CD300A,0.6737871170043945
C5AR1,CD300C,0.7802119255065918
C5AR1,CD300LB,0.6932211518287659
C5AR1,CD300LF,0.6512913107872009
C5AR1,CD33,0.6987268924713135
C5AR1,CD4,0.692807674407959
C5AR1,CD53,0.7067829966545105
C5AR1,CD68,0.7889347076416016
C5AR1,CD80,0.6924869418144226
C5AR1,CD84,0.7141820192337036
C5AR1,CD86,0.7689122557640076
C5AR1,CLEC4A,0.6103010773658752
C5AR1,CMKLR1,0.6682946681976318
C5AR1,CR1,0.6504587531089783
C5AR1,CSF1R,0.708439826965332
C5AR1,CSF2RB,0.624724805355072
C5AR1,CTSB,0.6428642272949219
C5AR1,CYBB,0.7351638674736023
C5AR1,CYTH4,0.6270653605461121
C5AR1,DAB2,0.6729195713996887
C5AR1,DNAJC5B,0.6244013905525208
C5AR1,DOCK2,0.6666028499603271
C5AR1,DOK2,0.6993721127510071
C5AR1,DPEP2,0.6955536603927612
C5AR1,EMILIN2,0.7539957761764526
C5AR1,EVI2A,0.615558385848999
C5AR1,EVI2B,0.6004930138587952
C5AR1,FCER1G,0.7290796637535095
C5AR1,FCGR1A,0.6849731206893921
C5AR1,FCGR2A,0.6732731461524963
C5AR1,FCGR2B,0.6287009716033936
C5AR1,FCGR2C,0.6584670543670654
C5AR1,FCGR3A,0.7452165484428406
C5AR1,FERMT3,0.6601515412330627
C5AR1,FGR,0.7479273676872253
C5AR1,FOLR2,0.6422401070594788
C5AR1,FPR1,0.7810852527618408
C5AR1,FPR3,0.7741103172302246
C5AR1,GAS7,0.6098200678825378
C5AR1,GLIPR2,0.6190289258956909
C5AR1,GPNMB,0.6636741161346436
C5AR1,GPR183,0.6348789930343628
C5AR1,GPR65,0.6293940544128418
C5AR1,HAVCR2,0.7692415714263916
C5AR1,HCK,0.6560428142547607
C5AR1,HK3,0.7112763524055481
C5AR1,IFI30,0.6460050940513611
C5AR1,IGSF6,0.6418799757957458
C5AR1,IL10RA,0.6722021102905273
C5AR1,IL2RA,0.6099758744239807
C5AR1,ITGAM,0.7433422803878784
C5AR1,ITGAX,0.7074445486068726
C5AR1,ITGB2,0.6699945330619812
C5AR1,KCNAB2,0.642754077911377
C5AR1,LAIR1,0.7758287191390991
C5AR1,LAPTM5,0.7559552192687988
C5AR1,LCP1,0.6091138124465942
C5AR1,LCP2,0.631040096282959
C5AR1,LHFPL2,0.6398038268089294
C5AR1,LILRA5,0.7050517201423645
C5AR1,LILRA6,0.7683049440383911
C5AR1,LILRB1,0.6576787233352661
C5AR1,LILRB2,0.7347396612167358
C5AR1,LILRB3,0.7474945783615112
C5AR1,LILRB4,0.7092816233634949
C5AR1,LILRB5,0.7347109913825989
C5AR1,LIPA,0.661647379398346
C5AR1,LRRC25,0.7421833872795105
C5AR1,LY86,0.6347346305847168
C5AR1,MAFB,0.6039562821388245
C5AR1,MFSD1,0.6488708257675171
C5AR1,MMP19,0.6227236986160278
C5AR1,MNDA,0.6772686243057251
C5AR1,MPEG1,0.7075760364532471
C5AR1,MPP1,0.6356223821640015
C5AR1,MRC1,0.7177165746688843
C5AR1,MS4A4A,0.790756106376648
C5AR1,MS4A6A,0.6762366890907288
C5AR1,MS4A7,0.7801516056060791
C5AR1,MSR1,0.7946692705154419
C5AR1,MYO1F,0.6567747592926025
C5AR1,NCF2,0.7016727924346924
C5AR1,NCKAP1L,0.7089974284172058
C5AR1,NFAM1,0.7241761088371277
C5AR1,NLRC4,0.7263008952140808
C5AR1,NLRP3,0.7174708843231201
C5AR1,OLR1,0.6797963976860046
C5AR1,OSCAR,0.7433110475540161
C5AR1,P2RX7,0.6263675093650818
C5AR1,PDCD1LG2,0.620307981967926
C5AR1,PIK3AP1,0.7019643783569336
C5AR1,PIK3R5,0.7254696488380432
C5AR1,PILRA,0.8360202312469482
C5AR1,PLA2G7,0.6273553371429443
C5AR1,PLEK,0.683293879032135
C5AR1,PLEKHO2,0.723068118095398
C5AR1,PLXDC2,0.6584063172340393
C5AR1,PMP22,0.6125962734222412
C5AR1,PRAM1,0.6149671673774719
C5AR1,PTAFR,0.6726308465003967
C5AR1,PTGER4,0.6084726452827454
C5AR1,PTPRC,0.6075619459152222
C5AR1,PTPRO,0.6892143487930298
C5AR1,RASGRP4,0.6902144551277161
C5AR1,RNASE6,0.6219900846481323
C5AR1,SAMHD1,0.6611344814300537
C5AR1,SAMSN1,0.6350319385528564
C5AR1,SELPLG,0.6469731330871582
C5AR1,SH2B3,0.6684155464172363
C5AR1,SIGLEC1,0.7117697596549988
C5AR1,SIGLEC5,0.7140698432922363
C5AR1,SIGLEC7,0.8058591485023499
C5AR1,SIGLEC9,0.7751340866088867
C5AR1,SIRPA,0.7471886873245239
C5AR1,SIRPB1,0.7392557859420776
C5AR1,SIRPB2,0.7179667353630066
C5AR1,SLA,0.6978799104690552
C5AR1,SLAMF8,0.6827192902565002
C5AR1,SLC11A1,0.6576229929924011
C5AR1,SLC15A3,0.6438144445419312
C5AR1,SLC1A3,0.6513795256614685
C5AR1,SLC2A9,0.6565747261047363
C5AR1,SLC31A2,0.684455931186676
C5AR1,SLC37A2,0.6759992241859436
C5AR1,SLC7A7,0.6908541917800903
C5AR1,SLCO2B1,0.7769280672073364
C5AR1,SPI1,0.6974931359291077
C5AR1,SRGN,0.6984270811080933
C5AR1,STAC3,0.6202837228775024
C5AR1,STARD8,0.6468323469161987
C5AR1,STX11,0.7302243709564209
C5AR1,TFEC,0.6840207576751709
C5AR1,TLR4,0.7438573837280273
C5AR1,TLR8,0.7266551852226257
C5AR1,TNFSF8,0.6665584444999695
C5AR1,TREM2,0.6391863822937012
C5AR1,TRPV2,0.7092477083206177
C5AR1,TYROBP,0.7045252919197083
C5AR1,VSIG4,0.7943346500396729
C5AR1,WAS,0.6186341643333435
C5AR1,ZEB2,0.6893095970153809
C5ORF15,C5ORF24,0.6310864686965942
C5ORF15,TMED7,0.6549012064933777
C5ORF15,ZCCHC10,0.6315996050834656
C5ORF22,CCT5,0.670116662979126
C5ORF22,MRPS30,0.6244261860847473
C5ORF22,NSUN2,0.6676799058914185
C5ORF22,NUP155,0.7089974284172058
C5ORF22,PAIP1,0.6845172643661499
C5ORF22,RAD1,0.721436083316803
C5ORF22,ZNF131,0.6991899609565735
C5ORF24,COMMD10,0.604263961315155
C5ORF24,FBXL17,0.6169378757476807
C5ORF24,LYSMD3,0.6365439295768738
C5ORF24,PJA2,0.6744413375854492
C5ORF24,POLK,0.6019813418388367
C5ORF24,SCAMP1,0.6819635629653931
C5ORF24,SMAD5,0.7013504505157471
C5ORF24,SRFBP1,0.6699108481407166
C5ORF24,TMED7,0.6724209785461426
C5ORF24,TRIM23,0.6001019477844238
C5ORF24,ZCCHC10,0.6274870038032532
C5ORF34,CCNA2,0.6966947913169861
C5ORF34,CCNB1,0.645331084728241
C5ORF34,CCNB2,0.6899040937423706
C5ORF34,CCNE1,0.6246523261070251
C5ORF34,CCNE2,0.6661478877067566
C5ORF34,CCT5,0.6278958916664124
C5ORF34,CDC20,0.697819709777832
C5ORF34,CDC25A,0.634552001953125
C5ORF34,CDC25C,0.6779722571372986
C5ORF34,CDC45,0.7131456136703491
C5ORF34,CDC6,0.7038164138793945
C5ORF34,CDC7,0.6907931566238403
C5ORF34,CDCA2,0.6372460126876831
C5ORF34,CDCA3,0.6469842791557312
C5ORF34,CDCA5,0.7179291844367981
C5ORF34,CDCA8,0.7302186489105225
C5ORF34,CDK1,0.7103312611579895
C5ORF34,CDKN3,0.6853812336921692
C5ORF34,CDT1,0.6373522877693176
C5ORF34,CENPA,0.7352150082588196
C5ORF34,CENPF,0.622285008430481
C5ORF34,CENPH,0.6149428486824036
C5ORF34,CENPI,0.7042320370674133
C5ORF34,CENPK,0.7011438012123108
C5ORF34,CENPW,0.6927788853645325
C5ORF34,CEP55,0.6743243336677551
C5ORF34,CHAF1B,0.6628482341766357
C5ORF34,CHEK1,0.6897394061088562
C5ORF34,CKAP2L,0.7190070748329163
C5ORF34,CLSPN,0.6314448118209839
C5ORF34,DBF4,0.6844380497932434
C5ORF34,DEPDC1B,0.6610776782035828
C5ORF34,DIAPH3,0.6709242463111877
C5ORF34,DLGAP5,0.7018718123435974
C5ORF34,DONSON,0.6901664137840271
C5ORF34,DSCC1,0.678217887878418
C5ORF34,DSN1,0.692995548248291
C5ORF34,DTL,0.681186854839325
C5ORF34,E2F1,0.6139512062072754
C5ORF34,E2F2,0.6455579996109009
C5ORF34,EME1,0.7332562208175659
C5ORF34,ESPL1,0.6560540795326233
C5ORF34,EXO1,0.7089840173721313
C5ORF34,EZH2,0.6731367111206055
C5ORF34,FAM111B,0.6290351748466492
C5ORF34,FANCD2,0.6515390276908875
C5ORF34,FANCG,0.6012490391731262
C5ORF34,FANCI,0.6724331378936768
C5ORF34,FBXO5,0.630296528339386
C5ORF34,FEN1,0.6373590230941772
C5ORF34,FOXM1,0.6316646933555603
C5ORF34,GINS1,0.7015702724456787
C5ORF34,GINS2,0.6184127330780029
C5ORF34,GTSE1,0.6894752979278564
C5ORF34,HELLS,0.6748836040496826
C5ORF34,HJURP,0.7401330471038818
C5ORF34,HMMR,0.6431726217269897
C5ORF34,IQGAP3,0.633892297744751
C5ORF34,KIF11,0.6761108636856079
C5ORF34,KIF15,0.7181928753852844
C5ORF34,KIF18A,0.6068974733352661
C5ORF34,KIF18B,0.6938669681549072
C5ORF34,KIF20A,0.6714452505111694
C5ORF34,KIF23,0.7040001153945923
C5ORF34,KIF2C,0.7483876943588257
C5ORF34,KIF4A,0.7006969451904297
C5ORF34,KIFC1,0.7065109610557556
C5ORF34,KNTC1,0.6725321412086487
C5ORF34,KPNA2,0.6563547849655151
C5ORF34,MAD2L1,0.6755936145782471
C5ORF34,MCM10,0.7201475501060486
C5ORF34,MCM2,0.7043384909629822
C5ORF34,MCM4,0.6240968704223633
C5ORF34,MCM6,0.7554758787155151
C5ORF34,MELK,0.7134593725204468
C5ORF34,MND1,0.6249199509620667
C5ORF34,MRPS30,0.6009530425071716
C5ORF34,MTBP,0.6793110966682434
C5ORF34,MYBL2,0.7098695635795593
C5ORF34,NCAPG,0.70570969581604
C5ORF34,NCAPG2,0.680719792842865
C5ORF34,NCAPH,0.7256317734718323
C5ORF34,NDC80,0.7310038208961487
C5ORF34,NEK2,0.69172602891922
C5ORF34,NUF2,0.7113142013549805
C5ORF34,NUP155,0.6594403982162476
C5ORF34,NUSAP1,0.6977011561393738
C5ORF34,PKMYT1,0.6489711999893188
C5ORF34,PLK1,0.6756144762039185
C5ORF34,PLK4,0.7107836604118347
C5ORF34,POC1A,0.6556563377380371
C5ORF34,POLE2,0.6640928983688354
C5ORF34,PRC1,0.6480210423469543
C5ORF34,PSMC3IP,0.6454759240150452
C5ORF34,PSRC1,0.6717258095741272
C5ORF34,RACGAP1,0.6708289384841919
C5ORF34,RAD51,0.6857426762580872
C5ORF34,RAD51AP1,0.6891596913337708
C5ORF34,RAD54B,0.6229519248008728
C5ORF34,RAD54L,0.7363650798797607
C5ORF34,RFC4,0.7278043031692505
C5ORF34,RFC5,0.6486760973930359
C5ORF34,RRM2,0.680960476398468
C5ORF34,SASS6,0.7022541761398315
C5ORF34,SHCBP1,0.6545774936676025
C5ORF34,SKA1,0.6808595061302185
C5ORF34,SKA3,0.707456111907959
C5ORF34,SKP2,0.6638551950454712
C5ORF34,SPAG5,0.6813761591911316
C5ORF34,SPC25,0.7077774405479431
C5ORF34,STIL,0.7094465494155884
C5ORF34,TACC3,0.6162717342376709
C5ORF34,TCF19,0.6106288433074951
C5ORF34,TK1,0.630705714225769
C5ORF34,TOP2A,0.7114471197128296
C5ORF34,TPX2,0.7169408798217773
C5ORF34,TRAIP,0.698935329914093
C5ORF34,TRIP13,0.7528799176216125
C5ORF34,TROAP,0.7119866013526917
C5ORF34,TTK,0.7469671368598938
C5ORF34,TUBA1B,0.6104015707969666
C5ORF34,TYMS,0.690250039100647
C5ORF34,UBE2C,0.6758056879043579
C5ORF34,UBE2T,0.6707875728607178
C5ORF34,UHRF1,0.6100324988365173
C5ORF34,WDHD1,0.6727768778800964
C5ORF34,WDR62,0.6360014081001282
C5ORF34,WDR76,0.6325474977493286
C5ORF34,XRCC2,0.7086557149887085
C5ORF34,ZNF131,0.6618358492851257
C5ORF34,ZNF367,0.6217333674430847
C5ORF34,ZWINT,0.6867435574531555
C6ORF136,RPP21,0.6076085567474365
C6ORF136,SPRED1,-0.6111753582954407
C6ORF226,SCAND1,0.691872775554657
C7,CALCRL,0.6091402769088745
C7,CASS4,0.6523568034172058
C7,CBX7,0.6186856627464294
C7,CD22,0.6412962675094604
C7,CLEC14A,0.6362143754959106
C7,COL14A1,0.6921399235725403
C7,CORO2B,0.6046808362007141
C7,CYYR1,0.6330310106277466
C7,DES,0.6845744848251343
C7,EDNRB,0.6649875044822693
C7,ELN,0.6637576222419739
C7,EMCN,0.6717443466186523
C7,ERG,0.643225908279419
C7,FAM107A,0.7061633467674255
C7,FAM13C,0.6485426425933838
C7,FAT4,0.6319969892501831
C7,FHL1,0.718468427658081
C7,FHL5,0.6832674741744995
C7,FLI1,0.617280900478363
C7,FMO2,0.6868571043014526
C7,FRZB,0.663079559803009
C7,GAPT,0.6439499855041504
C7,GPIHBP1,0.6546039581298828
C7,HIGD1B,0.6039161086082458
C7,HMCN1,0.6112050414085388
C7,IL33,0.7475366592407227
C7,INMT,0.8094210028648376
C7,ITIH5,0.6660581827163696
C7,JAM2,0.6633725762367249
C7,LAMA2,0.7389839291572571
C7,LDB2,0.6441705822944641
C7,LINC01140,0.6489027738571167
C7,LSAMP,0.6402739882469177
C7,MFAP4,0.7655020952224731
C7,MGP,0.7091864347457886
C7,MMRN1,0.6979051232337952
C7,NAPSB,0.6134371161460876
C7,PGR,0.6473985910415649
C7,PKNOX2,0.7303587794303894
C7,PRG4,0.6599902510643005
C7,PRKCB,0.6214730143547058
C7,PTGDS,0.7013241052627563
C7,RAI2,0.6645864248275757
C7,RASSF2,0.6211346983909607
C7,RBP5,0.6021980047225952
C7,RHOJ,0.6170181632041931
C7,S1PR1,0.6578941941261292
C7,SCN4B,0.7083829045295715
C7,SELP,0.7583922743797302
C7,SLIT2,0.6090292930603027
C7,SLIT3,0.7060940265655518
C7,SPARCL1,0.784857451915741
C7,SULT1C4,0.6096603870391846
C7,TAL1,0.6293602585792542
C7,TBX4,0.622753918170929
C7,TBX5,0.6161845326423645
C7,TEK,0.647200882434845
C7,TNXB,0.6939266920089722
C7,VWF,0.6201753616333008
C7ORF25,MRPL32,0.6650656461715698
C7ORF25,PSMA2,0.6749284267425537
C7ORF50,FAM3A,0.635174572467804
