gene_a,gene_b,weight,abs_weight,edge_type,gene_a_rank,gene_b_rank,gene_a_prob,gene_b_prob,both_candidates
IGF2R,NDUFA7,-0.607576310634613,0.607576310634613,negative,4722,8153,0.0757666666666666,0.0065666666666666,False
IGF2R,SSH2,0.6066933870315552,0.6066933870315552,positive,4722,4960,0.0757666666666666,0.0635999999999999,False
IGF2R,TAOK1,0.6253352761268616,0.6253352761268616,positive,4722,5646,0.0757666666666666,0.0391999999999999,False
IGF2R,TLN1,0.6347755789756775,0.6347755789756775,positive,4722,5268,0.0757666666666666,0.0509666666666666,False
IGF2R,UTRN,0.6420430541038513,0.6420430541038513,positive,4722,7600,0.0757666666666666,0.0100999999999999,False
IGF2R,YLPM1,0.6303593516349792,0.6303593516349792,positive,4722,5805,0.0757666666666666,0.0350333333333332,False
LSM2,ABT1,0.7161951065063477,0.7161951065063477,positive,8040,7549,0.0071999999999999,0.0104999999999999,False
LSM2,ADSL,0.6088871955871582,0.6088871955871582,positive,8040,3605,0.0071999999999999,0.1910666666666666,False
LSM2,AKAP13,-0.6028441190719604,0.6028441190719604,negative,8040,5027,0.0071999999999999,0.0604333333333332,False
LSM2,CHD2,-0.6150438189506531,0.6150438189506531,negative,8040,8431,0.0071999999999999,0.0049333333333333,False
LSM2,CKS1B,0.6298914551734924,0.6298914551734924,positive,8040,3864,0.0071999999999999,0.1541666666666666,False
LSM2,CLIC1,0.6372005343437195,0.6372005343437195,positive,8040,6444,0.0071999999999999,0.0227333333333332,False
LSM2,COPS3,0.605205774307251,0.605205774307251,positive,8040,7752,0.0071999999999999,0.0089333333333333,False
LSM2,COX7A2,0.6170822381973267,0.6170822381973267,positive,8040,8550,0.0071999999999999,0.0043333333333333,False
LSM2,DPY30,0.6110067963600159,0.6110067963600159,positive,8040,8159,0.0071999999999999,0.0065333333333333,False
LSM2,ERH,0.6593509316444397,0.6593509316444397,positive,8040,9432,0.0071999999999999,0.0011333333333333,False
LSM2,FKBPL,0.6274967789649963,0.6274967789649963,positive,8040,4348,0.0071999999999999,0.1016666666666665,False
LSM2,FLOT1,0.6036368608474731,0.6036368608474731,positive,8040,6268,0.0071999999999999,0.0255999999999999,False
LSM2,GEMIN6,0.6012959480285645,0.6012959480285645,positive,8040,3568,0.0071999999999999,0.1951666666666666,False
LSM2,GMNN,0.6432834267616272,0.6432834267616272,positive,8040,4812,0.0071999999999999,0.0708999999999999,False
LSM2,GOLGA4,-0.601675808429718,0.601675808429718,negative,8040,6442,0.0071999999999999,0.0227999999999999,False
LSM2,HAX1,0.6151073575019836,0.6151073575019836,positive,8040,8883,0.0071999999999999,0.0029,False
LSM2,ILF2,0.6019970774650574,0.6019970774650574,positive,8040,8648,0.0071999999999999,0.0039666666666666,False
LSM2,MACF1,-0.6918991804122925,0.6918991804122925,negative,8040,4717,0.0071999999999999,0.0759333333333332,False
LSM2,MAD2L1BP,0.6383911371231079,0.6383911371231079,positive,8040,6766,0.0071999999999999,0.0183999999999999,False
LSM2,MEA1,0.7343732118606567,0.7343732118606567,positive,8040,8817,0.0071999999999999,0.0031666666666666,False
LSM2,MRPL11,0.683691680431366,0.683691680431366,positive,8040,6173,0.0071999999999999,0.0271666666666665,False
LSM2,MRPL13,0.6247342824935913,0.6247342824935913,positive,8040,5525,0.0071999999999999,0.0424999999999999,False
LSM2,MRPL14,0.6096007823944092,0.6096007823944092,positive,8040,7845,0.0071999999999999,0.0082666666666666,False
LSM2,MRPL2,0.6962946057319641,0.6962946057319641,positive,8040,8524,0.0071999999999999,0.0044333333333333,False
LSM2,MRPL21,0.608748197555542,0.608748197555542,positive,8040,5364,0.0071999999999999,0.0473666666666666,False
LSM2,MRPL27,0.642701268196106,0.642701268196106,positive,8040,4423,0.0071999999999999,0.0954666666666666,False
LSM2,MRPL52,0.6417679786682129,0.6417679786682129,positive,8040,7448,0.0071999999999999,0.0113999999999999,False
LSM2,MRPS10,0.6306540966033936,0.6306540966033936,positive,8040,8634,0.0071999999999999,0.0040333333333333,False
LSM2,MRPS15,0.6448636651039124,0.6448636651039124,positive,8040,8487,0.0071999999999999,0.0046333333333333,False
LSM2,MRPS18A,0.6103567481040955,0.6103567481040955,positive,8040,7879,0.0071999999999999,0.0080666666666666,False
LSM2,MRPS18B,0.6259411573410034,0.6259411573410034,positive,8040,3857,0.0071999999999999,0.155,False
LSM2,MRPS23,0.6359397768974304,0.6359397768974304,positive,8040,3712,0.0071999999999999,0.1734333333333335,False
LSM2,MRPS7,0.6231747269630432,0.6231747269630432,positive,8040,6644,0.0071999999999999,0.0200666666666665,False
LSM2,NDUFB5,0.6169303059577942,0.6169303059577942,positive,8040,4226,0.0071999999999999,0.1163,False
LSM2,NEDD8,0.6313336491584778,0.6313336491584778,positive,8040,8870,0.0071999999999999,0.0029333333333333,False
LSM2,NME1,0.6244093775749207,0.6244093775749207,positive,8040,3284,0.0071999999999999,0.2454333333333332,False
LSM2,NPM3,0.6357512474060059,0.6357512474060059,positive,8040,8043,0.0071999999999999,0.0071666666666666,False
LSM2,NXT1,0.648115873336792,0.648115873336792,positive,8040,7112,0.0071999999999999,0.0144666666666666,False
LSM2,PAK1IP1,0.625764012336731,0.625764012336731,positive,8040,4255,0.0071999999999999,0.1126999999999999,False
LSM2,PDPK1,-0.6157621145248413,0.6157621145248413,negative,8040,8261,0.0071999999999999,0.0059666666666666,False
LSM2,PFDN4,0.6242644190788269,0.6242644190788269,positive,8040,8143,0.0071999999999999,0.0066,False
LSM2,PFDN6,0.6837537288665771,0.6837537288665771,positive,8040,9558,0.0071999999999999,0.0008,False
LSM2,PHF5A,0.6515929698944092,0.6515929698944092,positive,8040,8052,0.0071999999999999,0.0071333333333333,False
LSM2,POLR1C,0.6708606481552124,0.6708606481552124,positive,8040,6752,0.0071999999999999,0.0184999999999999,False
LSM2,POLR2G,0.6638633012771606,0.6638633012771606,positive,8040,5419,0.0071999999999999,0.0456333333333332,False
LSM2,PPIL1,0.7218533158302307,0.7218533158302307,positive,8040,5352,0.0071999999999999,0.0476999999999999,False
LSM2,PSMB3,0.6143295168876648,0.6143295168876648,positive,8040,6550,0.0071999999999999,0.0214333333333332,False
LSM2,ROMO1,0.6477728486061096,0.6477728486061096,positive,8040,5800,0.0071999999999999,0.0351999999999999,False
LSM2,RPP21,0.6881629824638367,0.6881629824638367,positive,8040,9034,0.0071999999999999,0.0023666666666666,False
LSM2,RPS18,0.6647984385490417,0.6647984385490417,positive,8040,4221,0.0071999999999999,0.1168333333333334,False
LSM2,SNRPB,0.6111549139022827,0.6111549139022827,positive,8040,7898,0.0071999999999999,0.0079666666666666,False
LSM2,SNRPC,0.8255725502967834,0.8255725502967834,positive,8040,5676,0.0071999999999999,0.0384333333333332,False
LSM2,SNRPE,0.6305913925170898,0.6305913925170898,positive,8040,8965,0.0071999999999999,0.0026,False
LSM2,SNRPG,0.7312021851539612,0.7312021851539612,positive,8040,4503,0.0071999999999999,0.0899,False
LSM2,SPEN,-0.6231938004493713,0.6231938004493713,negative,8040,6243,0.0071999999999999,0.0260333333333332,False
LSM2,SRRM2,-0.6018233299255371,0.6018233299255371,negative,8040,5380,0.0071999999999999,0.0469333333333332,False
LSM2,STOML2,0.6106626987457275,0.6106626987457275,positive,8040,5821,0.0071999999999999,0.0346666666666665,False
LSM2,TACO1,0.6111544370651245,0.6111544370651245,positive,8040,3642,0.0071999999999999,0.1853333333333333,False
LSM2,TBC1D7,0.6077839732170105,0.6077839732170105,positive,8040,4430,0.0071999999999999,0.0948666666666666,False
LSM2,TIMM8B,0.6556583642959595,0.6556583642959595,positive,8040,4705,0.0071999999999999,0.0766333333333333,False
LSM2,TMEM14B,0.7359940409660339,0.7359940409660339,positive,8040,5924,0.0071999999999999,0.0322333333333332,False
LSM2,TMEM14C,0.6913284063339233,0.6913284063339233,positive,8040,4953,0.0071999999999999,0.0636666666666666,False
LSM2,TMEM223,0.6480582356452942,0.6480582356452942,positive,8040,3659,0.0071999999999999,0.1813666666666666,False
LSM2,TOMM22,0.6116429567337036,0.6116429567337036,positive,8040,4326,0.0071999999999999,0.1036666666666666,False
LSM2,TRIAP1,0.6175894737243652,0.6175894737243652,positive,8040,5918,0.0071999999999999,0.0323666666666665,False
LSM2,UQCRHL,0.6171474456787109,0.6171474456787109,positive,8040,4412,0.0071999999999999,0.0962666666666666,False
LSM2,ZNHIT3,0.6319846510887146,0.6319846510887146,positive,8040,3251,0.0071999999999999,0.2529666666666668,False
MACF1,AHNAK,0.6427253484725952,0.6427253484725952,positive,4717,3424,0.0759333333333332,0.2197999999999998,False
MACF1,AKAP13,0.6365172266960144,0.6365172266960144,positive,4717,5027,0.0759333333333332,0.0604333333333332,False
MACF1,ANAPC11,-0.6235123872756958,0.6235123872756958,negative,4717,7600,0.0759333333333332,0.0100999999999999,False
MACF1,APC,0.652588427066803,0.652588427066803,positive,4717,5139,0.0759333333333332,0.0560333333333332,False
MACF1,ATRX,0.6156081557273865,0.6156081557273865,positive,4717,7334,0.0759333333333332,0.0122999999999999,False
MACF1,ATXN1L,0.6396419405937195,0.6396419405937195,positive,4717,5676,0.0759333333333332,0.0384333333333332,False
MACF1,BOLA2,-0.6309025287628174,0.6309025287628174,negative,4717,3927,0.0759333333333332,0.1457333333333334,False
MACF1,BOLA3,-0.6324542164802551,0.6324542164802551,negative,4717,6238,0.0759333333333332,0.0260999999999999,False
MACF1,C1QBP,-0.6219187378883362,0.6219187378883362,negative,4717,7788,0.0759333333333332,0.0087333333333333,False
MACF1,CHCHD5,-0.6083003282546997,0.6083003282546997,negative,4717,7592,0.0759333333333332,0.0101333333333333,False
MACF1,CHD2,0.6499844193458557,0.6499844193458557,positive,4717,8431,0.0759333333333332,0.0049333333333333,False
MACF1,COX5A,-0.6290338635444641,0.6290338635444641,negative,4717,8883,0.0759333333333332,0.0029,False
MACF1,COX5B,-0.7175136804580688,0.7175136804580688,negative,4717,6057,0.0759333333333332,0.0296666666666665,False
MACF1,COX6A1,-0.7089632749557495,0.7089632749557495,negative,4717,4778,0.0759333333333332,0.0729666666666665,False
MACF1,COX7A2,-0.6524378657341003,0.6524378657341003,negative,4717,8550,0.0759333333333332,0.0043333333333333,False
MACF1,COX8A,-0.6266353726387024,0.6266353726387024,negative,4717,4842,0.0759333333333332,0.0696999999999998,False
MACF1,CREBBP,0.6157054901123047,0.6157054901123047,positive,4717,8558,0.0759333333333332,0.0043,False
MACF1,CYC1,-0.6768386363983154,0.6768386363983154,negative,4717,8840,0.0759333333333332,0.0030666666666666,False
MACF1,DIABLO,-0.6063109040260315,0.6063109040260315,negative,4717,3629,0.0759333333333332,0.1866999999999999,False
MACF1,DOCK9,0.6318693161010742,0.6318693161010742,positive,4717,5859,0.0759333333333332,0.0339999999999999,False
MACF1,DPY30,-0.607231080532074,0.607231080532074,negative,4717,8159,0.0759333333333332,0.0065333333333333,False
MACF1,DTYMK,-0.6160981059074402,0.6160981059074402,negative,4717,5740,0.0759333333333332,0.0367999999999998,False
MACF1,EIF5A,-0.651129961013794,0.651129961013794,negative,4717,6963,0.0759333333333332,0.0159666666666666,False
MACF1,EIF5AL1,-0.6342225670814514,0.6342225670814514,negative,4717,3690,0.0759333333333332,0.1773999999999999,False
MACF1,EP300,0.6555328965187073,0.6555328965187073,positive,4717,7648,0.0759333333333332,0.0097666666666666,False
MACF1,FRYL,0.6177530288696289,0.6177530288696289,positive,4717,7944,0.0759333333333332,0.0077333333333333,False
MACF1,FYCO1,0.6422296762466431,0.6422296762466431,positive,4717,7716,0.0759333333333332,0.0092666666666666,False
MACF1,GEMIN6,-0.6288506388664246,0.6288506388664246,negative,4717,3568,0.0759333333333332,0.1951666666666666,False
MACF1,GEMIN7,-0.6084924340248108,0.6084924340248108,negative,4717,5174,0.0759333333333332,0.0548333333333332,False
MACF1,GTF3A,-0.6282138824462891,0.6282138824462891,negative,4717,7178,0.0759333333333332,0.0139333333333332,False
MACF1,HAX1,-0.6347807049751282,0.6347807049751282,negative,4717,8883,0.0759333333333332,0.0029,False
MACF1,HIPK1,0.6085575819015503,0.6085575819015503,positive,4717,9432,0.0759333333333332,0.0011333333333333,False
MACF1,HSPE1,-0.6637169122695923,0.6637169122695923,negative,4717,3359,0.0759333333333332,0.2317333333333332,False
MACF1,HSPG2,0.6002045273780823,0.6002045273780823,positive,4717,4356,0.0759333333333332,0.1012333333333333,False
MACF1,LRP1,0.6180219054222107,0.6180219054222107,positive,4717,4937,0.0759333333333332,0.0646666666666666,False
MACF1,LSM4,-0.6245138645172119,0.6245138645172119,negative,4717,9117,0.0759333333333332,0.0020666666666666,False
MACF1,MRPL11,-0.6220008730888367,0.6220008730888367,negative,4717,6173,0.0759333333333332,0.0271666666666665,False
MACF1,MRPL12,-0.6277682781219482,0.6277682781219482,negative,4717,6175,0.0759333333333332,0.0270999999999999,False
MACF1,MRPL13,-0.6465428471565247,0.6465428471565247,negative,4717,5525,0.0759333333333332,0.0424999999999999,False
MACF1,MRPL15,-0.6073421835899353,0.6073421835899353,negative,4717,5176,0.0759333333333332,0.0545999999999998,False
MACF1,MRPL17,-0.6608964800834656,0.6608964800834656,negative,4717,5689,0.0759333333333332,0.0380999999999999,False
MACF1,MRPL21,-0.6041715145111084,0.6041715145111084,negative,4717,5364,0.0759333333333332,0.0473666666666666,False
MACF1,MRPL22,-0.6039308905601501,0.6039308905601501,negative,4717,7535,0.0759333333333332,0.0106666666666666,False
MACF1,MRPL27,-0.6311463117599487,0.6311463117599487,negative,4717,4423,0.0759333333333332,0.0954666666666666,False
MACF1,MRPL52,-0.6477056741714478,0.6477056741714478,negative,4717,7448,0.0759333333333332,0.0113999999999999,False
MACF1,MRPS11,-0.6524340510368347,0.6524340510368347,negative,4717,3346,0.0759333333333332,0.2338666666666666,False
MACF1,MRPS12,-0.653598964214325,0.653598964214325,negative,4717,6704,0.0759333333333332,0.0191999999999999,False
MACF1,MRPS7,-0.6030506491661072,0.6030506491661072,negative,4717,6644,0.0759333333333332,0.0200666666666665,False
MACF1,MTF1,0.6669216752052307,0.6669216752052307,positive,4717,4205,0.0759333333333332,0.1183333333333333,False
MACF1,MYCBP2,0.6795651912689209,0.6795651912689209,positive,4717,5292,0.0759333333333332,0.0502999999999998,False
MACF1,MYH9,0.60612553358078,0.60612553358078,positive,4717,7229,0.0759333333333332,0.0133333333333333,False
MACF1,MYO9A,0.6136273145675659,0.6136273145675659,positive,4717,6854,0.0759333333333332,0.0171666666666666,False
MACF1,NDUFA7,-0.6215872764587402,0.6215872764587402,negative,4717,8153,0.0759333333333332,0.0065666666666666,False
MACF1,NDUFAB1,-0.6519035696983337,0.6519035696983337,negative,4717,7324,0.0759333333333332,0.0123666666666666,False
MACF1,NDUFB1,-0.6164659857749939,0.6164659857749939,negative,4717,7070,0.0759333333333332,0.0148666666666666,False
MACF1,NDUFB3,-0.6191853284835815,0.6191853284835815,negative,4717,8451,0.0759333333333332,0.0048333333333333,False
MACF1,NME1,-0.6280661225318909,0.6280661225318909,negative,4717,3284,0.0759333333333332,0.2454333333333332,False
MACF1,NME2,-0.6256072521209717,0.6256072521209717,negative,4717,6945,0.0759333333333332,0.0161333333333332,False
MACF1,NPM3,-0.6130399703979492,0.6130399703979492,negative,4717,8043,0.0759333333333332,0.0071666666666666,False
MACF1,NXT1,-0.6067357659339905,0.6067357659339905,negative,4717,7112,0.0759333333333332,0.0144666666666666,False
MACF1,ORMDL2,-0.6092613339424133,0.6092613339424133,negative,4717,9608,0.0759333333333332,0.0006666666666666,False
MACF1,OST4,-0.6784184575080872,0.6784184575080872,negative,4717,5184,0.0759333333333332,0.0542999999999999,False
MACF1,PDPK1,0.6171215176582336,0.6171215176582336,positive,4717,8261,0.0759333333333332,0.0059666666666666,False
MACF1,POLE4,-0.605782687664032,0.605782687664032,negative,4717,8855,0.0759333333333332,0.003,False
MACF1,POLR2H,-0.6041941046714783,0.6041941046714783,negative,4717,7879,0.0759333333333332,0.0080666666666666,False
MACF1,POP7,-0.6417368054389954,0.6417368054389954,negative,4717,6021,0.0759333333333332,0.0302333333333332,False
MACF1,PRDX3,-0.6010795831680298,0.6010795831680298,negative,4717,7583,0.0759333333333332,0.0101999999999999,False
MACF1,PSMB3,-0.6328157186508179,0.6328157186508179,negative,4717,6550,0.0759333333333332,0.0214333333333332,False
MACF1,PSMB6,-0.6120123267173767,0.6120123267173767,negative,4717,7670,0.0759333333333332,0.0095999999999999,False
MACF1,RAPGEF2,0.6564756035804749,0.6564756035804749,positive,4717,8247,0.0759333333333332,0.0060333333333333,False
MACF1,REV3L,0.6501716375350952,0.6501716375350952,positive,4717,7168,0.0759333333333332,0.0139999999999999,False
MACF1,ROMO1,-0.6843466758728027,0.6843466758728027,negative,4717,5800,0.0759333333333332,0.0351999999999999,False
MACF1,RPL35,-0.6065632700920105,0.6065632700920105,negative,4717,4313,0.0759333333333332,0.1055666666666666,False
MACF1,SERF2,-0.6026065945625305,0.6026065945625305,negative,4717,6748,0.0759333333333332,0.0185333333333332,False
MACF1,SKI,0.6511590480804443,0.6511590480804443,positive,4717,7858,0.0759333333333332,0.0081999999999999,False
MACF1,SLC12A6,0.6127603650093079,0.6127603650093079,positive,4717,6697,0.0759333333333332,0.0192999999999999,False
MACF1,SMG1,0.6346876621246338,0.6346876621246338,positive,4717,7553,0.0759333333333332,0.0104666666666666,False
MACF1,SNRPB,-0.6064580082893372,0.6064580082893372,negative,4717,7898,0.0759333333333332,0.0079666666666666,False
MACF1,SNRPC,-0.6136154532432556,0.6136154532432556,negative,4717,5676,0.0759333333333332,0.0384333333333332,False
MACF1,SNRPG,-0.7377172112464905,0.7377172112464905,negative,4717,4503,0.0759333333333332,0.0899,False
MACF1,SON,0.6636176705360413,0.6636176705360413,positive,4717,5163,0.0759333333333332,0.0551666666666665,False
MACF1,SPEN,0.7455381155014038,0.7455381155014038,positive,4717,6243,0.0759333333333332,0.0260333333333332,False
MACF1,SPTBN1,0.6124294400215149,0.6124294400215149,positive,4717,6071,0.0759333333333332,0.0293999999999999,False
MACF1,STOML2,-0.6307996511459351,0.6307996511459351,negative,4717,5821,0.0759333333333332,0.0346666666666665,False
MACF1,TACO1,-0.6086010932922363,0.6086010932922363,negative,4717,3642,0.0759333333333332,0.1853333333333333,False
MACF1,TIMM8B,-0.6611526012420654,0.6611526012420654,negative,4717,4705,0.0759333333333332,0.0766333333333333,False
MACF1,TLN1,0.6186476349830627,0.6186476349830627,positive,4717,5268,0.0759333333333332,0.0509666666666666,False
MACF1,TMEM141,-0.6124442219734192,0.6124442219734192,negative,4717,4697,0.0759333333333332,0.0773666666666666,False
MACF1,TMEM14B,-0.6545389890670776,0.6545389890670776,negative,4717,5924,0.0759333333333332,0.0322333333333332,False
MACF1,TMEM14C,-0.6460093855857849,0.6460093855857849,negative,4717,4953,0.0759333333333332,0.0636666666666666,False
MACF1,TMEM223,-0.7000181078910828,0.7000181078910828,negative,4717,3659,0.0759333333333332,0.1813666666666666,False
MACF1,TNRC6B,0.656484067440033,0.656484067440033,positive,4717,7276,0.0759333333333332,0.0127999999999999,False
MACF1,TOMM5,-0.6151195168495178,0.6151195168495178,negative,4717,8626,0.0759333333333332,0.0040666666666666,False
MACF1,TRANK1,0.6066719889640808,0.6066719889640808,positive,4717,4858,0.0759333333333332,0.069,False
MACF1,TRUB2,-0.6605841517448425,0.6605841517448425,negative,4717,3558,0.0759333333333332,0.1964,False
MACF1,TTBK2,0.6429176926612854,0.6429176926612854,positive,4717,5101,0.0759333333333332,0.0572666666666666,False
MACF1,UQCR11,-0.6397579312324524,0.6397579312324524,negative,4717,6945,0.0759333333333332,0.0161333333333332,False
MACF1,UQCRQ,-0.6394378542900085,0.6394378542900085,negative,4717,9063,0.0759333333333332,0.0022666666666666,False
MACF1,UTRN,0.6690292358398438,0.6690292358398438,positive,4717,7600,0.0759333333333332,0.0100999999999999,False
MACF1,VPS13C,0.6170405149459839,0.6170405149459839,positive,4717,6838,0.0759333333333332,0.0173333333333332,False
MACF1,VPS13D,0.6587913632392883,0.6587913632392883,positive,4717,7270,0.0759333333333332,0.0128999999999999,False
MACF1,WDFY3,0.6222985982894897,0.6222985982894897,positive,4717,8112,0.0759333333333332,0.0067666666666666,False
MACF1,YLPM1,0.6036808490753174,0.6036808490753174,positive,4717,5805,0.0759333333333332,0.0350333333333332,False
MACF1,ZNF445,0.6052035689353943,0.6052035689353943,positive,4717,8094,0.0759333333333332,0.0069,False
MACF1,ZNHIT1,-0.6175929307937622,0.6175929307937622,negative,4717,7350,0.0759333333333332,0.0121999999999999,False
MED31,CEP250,-0.6009771227836609,0.6009771227836609,negative,4702,6589,0.0770666666666666,0.0208333333333332,False
MED31,MED12,-0.6147860884666443,0.6147860884666443,negative,4702,8002,0.0770666666666666,0.0074333333333333,False
MED31,MRPL54,0.6475156545639038,0.6475156545639038,positive,4702,8369,0.0770666666666666,0.0052666666666666,False
MED31,RPS18,0.6037632822990417,0.6037632822990417,positive,4702,4221,0.0770666666666666,0.1168333333333334,False
MED31,RPS3A,0.6106441617012024,0.6106441617012024,positive,4702,3834,0.0770666666666666,0.1575,False
MED31,SPEN,-0.6424188017845154,0.6424188017845154,negative,4702,6243,0.0770666666666666,0.0260333333333332,False
MED31,TXNDC17,0.6530827879905701,0.6530827879905701,positive,4702,5860,0.0770666666666666,0.0339666666666665,False
MED31,UQCR11,0.6304236650466919,0.6304236650466919,positive,4702,6945,0.0770666666666666,0.0161333333333332,False
MRPL52,AKAP13,-0.6183763146400452,0.6183763146400452,negative,7448,5027,0.0113999999999999,0.0604333333333332,False
MRPL52,APC,-0.6152768731117249,0.6152768731117249,negative,7448,5139,0.0113999999999999,0.0560333333333332,False
MRPL52,ARHGEF12,-0.6128779053688049,0.6128779053688049,negative,7448,8284,0.0113999999999999,0.0058333333333333,False
MRPL52,ASH1L,-0.6180037260055542,0.6180037260055542,negative,7448,9098,0.0113999999999999,0.0021333333333333,False
MRPL52,ATP6V1F,0.6025574207305908,0.6025574207305908,positive,7448,6297,0.0113999999999999,0.0251999999999999,False
MRPL52,ATXN1L,-0.6076107621192932,0.6076107621192932,negative,7448,5676,0.0113999999999999,0.0384333333333332,False
MRPL52,BANF1,0.6324489712715149,0.6324489712715149,positive,7448,8065,0.0113999999999999,0.0070999999999999,False
MRPL52,BOLA2,0.622435450553894,0.622435450553894,positive,7448,3927,0.0113999999999999,0.1457333333333334,False
MRPL52,BOLA3,0.6041853427886963,0.6041853427886963,positive,7448,6238,0.0113999999999999,0.0260999999999999,False
MRPL52,C14ORF119,0.712147057056427,0.712147057056427,positive,7448,5928,0.0113999999999999,0.0320999999999999,False
MRPL52,CHMP4A,0.6435814499855042,0.6435814499855042,positive,7448,8569,0.0113999999999999,0.0042333333333333,False
MRPL52,COX5B,0.6091994643211365,0.6091994643211365,positive,7448,6057,0.0113999999999999,0.0296666666666665,False
MRPL52,COX6A1,0.6113391518592834,0.6113391518592834,positive,7448,4778,0.0113999999999999,0.0729666666666665,False
MRPL52,CYC1,0.6042872667312622,0.6042872667312622,positive,7448,8840,0.0113999999999999,0.0030666666666666,False
MRPL52,DAD1,0.7890891432762146,0.7890891432762146,positive,7448,5017,0.0113999999999999,0.0607999999999999,False
MRPL52,DTYMK,0.6385722160339355,0.6385722160339355,positive,7448,5740,0.0113999999999999,0.0367999999999998,False
MRPL52,EP300,-0.6189159154891968,0.6189159154891968,negative,7448,7648,0.0113999999999999,0.0097666666666666,False
MRPL52,ERH,0.6535018682479858,0.6535018682479858,positive,7448,9432,0.0113999999999999,0.0011333333333333,False
MRPL52,FYCO1,-0.6158708930015564,0.6158708930015564,negative,7448,7716,0.0113999999999999,0.0092666666666666,False
MRPL52,GEMIN6,0.6150947213172913,0.6150947213172913,positive,7448,3568,0.0113999999999999,0.1951666666666666,False
MRPL52,GTF3A,0.6249781250953674,0.6249781250953674,positive,7448,7178,0.0113999999999999,0.0139333333333332,False
MRPL52,HELZ,-0.6098769903182983,0.6098769903182983,negative,7448,9194,0.0113999999999999,0.0018,False
MRPL52,HSD17B10,0.6198872327804565,0.6198872327804565,positive,7448,5503,0.0113999999999999,0.0431999999999998,False
MRPL52,LSM7,0.6250420808792114,0.6250420808792114,positive,7448,7324,0.0113999999999999,0.0123666666666666,False
MRPL52,MDP1,0.6347780823707581,0.6347780823707581,positive,7448,5550,0.0113999999999999,0.0418666666666665,False
MRPL52,MRPL11,0.6334725618362427,0.6334725618362427,positive,7448,6173,0.0113999999999999,0.0271666666666665,False
MRPL52,MRPL12,0.6116716265678406,0.6116716265678406,positive,7448,6175,0.0113999999999999,0.0270999999999999,False
MRPL52,MRPL13,0.6117629408836365,0.6117629408836365,positive,7448,5525,0.0113999999999999,0.0424999999999999,False
MRPL52,MRPL17,0.6279513239860535,0.6279513239860535,positive,7448,5689,0.0113999999999999,0.0380999999999999,False
MRPL52,MRPL21,0.6597492694854736,0.6597492694854736,positive,7448,5364,0.0113999999999999,0.0473666666666666,False
MRPL52,MRPL22,0.6351556181907654,0.6351556181907654,positive,7448,7535,0.0113999999999999,0.0106666666666666,False
MRPL52,MRPL27,0.6254585981369019,0.6254585981369019,positive,7448,4423,0.0113999999999999,0.0954666666666666,False
MRPL52,MRPS11,0.6073588728904724,0.6073588728904724,positive,7448,3346,0.0113999999999999,0.2338666666666666,False
MRPL52,MRPS15,0.6421127319335938,0.6421127319335938,positive,7448,8487,0.0113999999999999,0.0046333333333333,False
MRPL52,MRTO4,0.6071258187294006,0.6071258187294006,positive,7448,6048,0.0113999999999999,0.0297999999999998,False
MRPL52,MYCBP2,-0.6081876158714294,0.6081876158714294,negative,7448,5292,0.0113999999999999,0.0502999999999998,False
MRPL52,MYO9A,-0.6498084664344788,0.6498084664344788,negative,7448,6854,0.0113999999999999,0.0171666666666666,False
MRPL52,NAA10,0.658762514591217,0.658762514591217,positive,7448,8930,0.0113999999999999,0.0027333333333333,False
MRPL52,NDUFB1,0.6473960876464844,0.6473960876464844,positive,7448,7070,0.0113999999999999,0.0148666666666666,False
MRPL52,NDUFB7,0.6243057250976562,0.6243057250976562,positive,7448,4421,0.0113999999999999,0.0955333333333332,False
MRPL52,NEDD8,0.8159690499305725,0.8159690499305725,positive,7448,8870,0.0113999999999999,0.0029333333333333,False
MRPL52,NME1,0.6121424436569214,0.6121424436569214,positive,7448,3284,0.0113999999999999,0.2454333333333332,False
MRPL52,OST4,0.6189759969711304,0.6189759969711304,positive,7448,5184,0.0113999999999999,0.0542999999999999,False
MRPL52,PDPK1,-0.6309590339660645,0.6309590339660645,negative,7448,8261,0.0113999999999999,0.0059666666666666,False
MRPL52,POLE4,0.6284472346305847,0.6284472346305847,positive,7448,8855,0.0113999999999999,0.003,False
MRPL52,POLR2F,0.6173000931739807,0.6173000931739807,positive,7448,4515,0.0113999999999999,0.0885999999999999,False
MRPL52,POLR2H,0.6108266711235046,0.6108266711235046,positive,7448,7879,0.0113999999999999,0.0080666666666666,False
MRPL52,POP7,0.6263055801391602,0.6263055801391602,positive,7448,6021,0.0113999999999999,0.0302333333333332,False
MRPL52,PSMB3,0.6519554257392883,0.6519554257392883,positive,7448,6550,0.0113999999999999,0.0214333333333332,False
MRPL52,PSMB5,0.7863531708717346,0.7863531708717346,positive,7448,7837,0.0113999999999999,0.0083666666666666,False
MRPL52,PSMB6,0.6008648872375488,0.6008648872375488,positive,7448,7670,0.0113999999999999,0.0095999999999999,False
MRPL52,PSME2,0.6063609719276428,0.6063609719276428,positive,7448,6101,0.0113999999999999,0.0287333333333332,False
MRPL52,RAPGEF2,-0.6682670712471008,0.6682670712471008,negative,7448,8247,0.0113999999999999,0.0060333333333333,False
MRPL52,ROMO1,0.6877658367156982,0.6877658367156982,positive,7448,5800,0.0113999999999999,0.0351999999999999,False
